PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2022-07-26,18:35:20.61,1,1,"Gartrell, Joey",1000131893,Right,COR_KNI,"Rae, Jaylin",1000050083,Right,SPR_DRI,Undefined,1,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,89.65589,-0.619473,-5.035831,2012.109409,212.724844,1:00,5.63667,2.86945,6.68621,-20.1269,14.53981,8.48335,3.39064,-1.04131,80.11124,-4.508142,-3.499946,0.423768,,,,,,,,,,,,-6.15292,8.23839,-2.53545,50,5.58703,11.07951,-129.62286,-1.92139,-10.22881,32.87798,-18.47828,COR_KNI,SPR_DRI,GossStadium,WCL,WCL,20220726-GossStadium-1,607aa780-0d4c-11ed-a711-39b851319c0b,88.94601,,,9.54465,,,,,,,02efd02e-3060-4d47-a98e-77b5fb40f5e2,2022-07-27,01:35:20.61,2022-07-26T18:35:20.6180000-07:00,2022-07-27T01:35:20.6180000Z,,v3,,,,"Stafford, Ryan",1000070790,Right,COR_KNI,3a1ac121-3e51-440f-a7ac-8a3881b72c84,53.80652,-130.58479,16.43899,5.63533,-1.38076,-9.23914,-2.86399,11.37878,-5.11441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2022-07-26,18:35:32.57,1,2,"Gartrell, Joey",1000131893,Right,COR_KNI,"Rae, Jaylin",1000050083,Right,SPR_DRI,Undefined,1,Top,0,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,90.17573,-3.821879,-4.943296,2121.387831,215.663096,1:15,5.55414,2.98882,6.61303,-19.59962,14.6128,9.58221,0.40215,-0.75142,81.5108,-7.563947,-3.208838,0.420982,,,,,,,,,,,,-6.65378,9.29599,-2.65577,50,5.28491,10.89683,-130.25488,-9.25746,-11.25692,31.25393,-16.44702,COR_KNI,SPR_DRI,GossStadium,WCL,WCL,20220726-GossStadium-1,67818350-0d4c-11ed-a711-39b851319c0b,89.53462,,,8.66493,,,,,,,02efd02e-3060-4d47-a98e-77b5fb40f5e2,2022-07-27,01:35:32.57,2022-07-26T18:35:32.5700000-07:00,2022-07-27T01:35:32.5700000Z,,v3,,,,"Stafford, Ryan",1000070790,Right,COR_KNI,b4e780a5-f601-45d4-8e9b-c317f2592f19,53.88408,-131.18353,15.62697,5.55272,-8.76876,-8.22351,-2.98452,11.23131,-5.62846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2022-07-26,18:36:10.74,1,3,"Gartrell, Joey",1000131893,Right,COR_KNI,"Rae, Jaylin",1000050083,Right,SPR_DRI,Undefined,1,Top,0,2,0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,89.61786,-2.729943,-5.133943,2019.619593,212.26019,1:00,5.52519,2.94696,6.69547,-20.31745,14.34879,8.22122,1.32373,-1.07526,80.51174,-6.630127,-3.644893,0.423765,,,,,,,,,,,,-6.03174,8.86237,-2.60722,50,5.33458,11.30654,-129.46367,-6.72485,-10.03039,32.11838,-17.4365,COR_KNI,SPR_DRI,GossStadium,WCL,WCL,20220726-GossStadium-1,7e4b8ef0-0d4c-11ed-a711-39b851319c0b,88.94663,,,9.10613,,,,,,,02efd02e-3060-4d47-a98e-77b5fb40f5e2,2022-07-27,01:36:10.74,2022-07-26T18:36:10.7440000-07:00,2022-07-27T01:36:10.7440000Z,,v3,,,,"Stafford, Ryan",1000070790,Right,COR_KNI,e8d1ced8-0015-4295-8461-390cc96956fe,53.79862,-130.40266,16.05919,5.52373,-6.2151,-8.71825,-2.94206,11.59978,-5.01519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2022-07-26,18:36:23.64,1,4,"Gartrell, Joey",1000131893,Right,COR_KNI,"Rae, Jaylin",1000050083,Right,SPR_DRI,Undefined,1,Top,0,2,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,90.60134,-2.196189,-5.6979,2099.706304,211.831602,1:00,5.51741,2.87609,6.74538,-19.70855,14.00839,7.93185,1.85769,-1.68561,81.71859,-5.977235,-4.262657,0.417922,,,,,,,,,,,,-5.99363,8.46142,-2.5033,50,5.36467,12.74689,-130.89044,-5.55646,-10.24222,31.48609,-17.71472,COR_KNI,SPR_DRI,GossStadium,WCL,WCL,20220726-GossStadium-1,85fdc5f0-0d4c-11ed-a711-39b851319c0b,90.19005,,,8.88275,,,,,,,02efd02e-3060-4d47-a98e-77b5fb40f5e2,2022-07-27,01:36:23.64,2022-07-26T18:36:23.6480000-07:00,2022-07-27T01:36:23.6480000Z,,v3,,,,"Stafford, Ryan",1000070790,Right,COR_KNI,d0180720-d87d-4abb-a87d-70b74d8cdbcd,53.74952,-131.78931,15.74304,5.51608,-5.05074,-8.85736,-2.87138,13.03929,-5.12111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2022-07-26,18:36:40.32,1,5,"Gartrell, Joey",1000131893,Right,COR_KNI,"Rae, Jaylin",1000050083,Right,SPR_DRI,Undefined,1,Top,0,3,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,89.53483,-1.590202,-4.091432,,211.172326,1:00,5.46475,2.99961,6.60973,-20.10867,14.94544,8.17201,2.3284,-0.07329,79.54888,-5.483879,-2.610211,0.426129,,,,,,,,,,,,-5.62252,8.77997,-2.72281,50,5.34771,8.89515,-129.37914,-4.11008,-9.25852,34.15994,-17.71622,COR_KNI,SPR_DRI,GossStadium,WCL,WCL,20220726-GossStadium-1,8fe6b310-0d4c-11ed-a711-39b851319c0b,88.45315,,,9.98595,,,,,,,02efd02e-3060-4d47-a98e-77b5fb40f5e2,2022-07-27,01:36:40.32,2022-07-26T18:36:40.3260000-07:00,2022-07-27T01:36:40.3260000Z,,v3,,,,"Stafford, Ryan",1000070790,Right,COR_KNI,cdaebac0-0748-4d8e-bdec-4cd431befbfe,53.87635,-130.3986,17.07997,5.46248,-3.58136,-8.85811,-2.99239,9.17146,-4.62926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2022-07-26,18:37:00.43,1,6,"Gartrell, Joey",1000131893,Right,COR_KNI,"Rae, Jaylin",1000050083,Right,SPR_DRI,Undefined,1,Top,0,3,2,Fastball,Sinker,InPlay,Undefined,LineDrive,Single,0,0,,88.67348,-1.307862,-3.841682,2005.183592,218.31436,1:15,5.59282,2.69589,6.55382,-22.72013,12.1004,8.6693,2.49736,-0.10947,80.95199,-5.612923,-2.27086,0.424707,76.71423,16.924154,21.229702,3329.811435,99.30375,18.18693,47.31523,187.07722,183.92442,28.883727,2.147475,-5.67,7.07008,-2.43397,50,5.4926,8.31093,-128.64917,-3.5867,-9.47406,27.43482,-20.36062,COR_KNI,SPR_DRI,GossStadium,WCL,WCL,20220726-GossStadium-1,9bfc9250-0d4c-11ed-a711-39b851319c0b,88.74935,18.47149,,7.72148,,,,1.73953,2.5616,0.09837,02efd02e-3060-4d47-a98e-77b5fb40f5e2,2022-07-27,01:37:00.43,2022-07-26T18:37:00.4390000-07:00,2022-07-27T01:37:00.4390000Z,LineDrive,v3,,,,"Stafford, Ryan",1000070790,Right,COR_KNI,3c18ccba-cf81-4868-9023-45a14c246dbd,53.9446,-129.48763,13.71741,5.59271,-2.96444,-10.18031,-2.6924,8.60048,-4.73703,251.120503,1.73951,100.3374,-15.67577,2.83099,-0.60767,0.11931,-0.01937,0.00034,0.00033,2.56161,32.75298,-17.982,1.3074,-0.18245,0.01745,0.00265,-0.00029,-8E-05,0.0984,38.97571,3.3375,-1.58047,0.55499,-0.17843,0.04135,-0.00384,-0.00016,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
7,2022-07-26,18:37:36.62,2,1,"Gartrell, Joey",1000131893,Right,COR_KNI,"Antonson, Trevor",1000079208,Right,SPR_DRI,Undefined,1,Top,0,0,0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,87.29828,0.388757,-3.649471,1902.172623,213.814694,1:15,5.49634,3.08028,6.5716,-23.2308,12.6439,7.69843,3.9175,0.37215,79.54091,-4.027451,-2.254473,0.431088,,,,,,,,,,,,-5.06134,6.87528,-2.83216,50,5.51316,7.78513,-126.68382,0.22064,-8.20521,26.46822,-21.02817,COR_KNI,SPR_DRI,GossStadium,WCL,WCL,20220726-GossStadium-1,b2174b20-0d4c-11ed-a711-39b851319c0b,87.4357,,,7.75737,,,,,,,02efd02e-3060-4d47-a98e-77b5fb40f5e2,2022-07-27,01:37:36.62,2022-07-26T18:37:36.6230000-07:00,2022-07-27T01:37:36.6230000Z,,v3,,,,"Stafford, Ryan",1000070790,Right,COR_KNI,e6e38b0b-22e2-4030-9f73-36ed043a9af4,53.9251,-127.50126,13.23411,5.49632,0.87007,-10.51408,-3.0765,8.03854,-4.10261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2022-07-26,18:37:49.10,2,2,"Gartrell, Joey",1000131893,Right,COR_KNI,"Antonson, Trevor",1000079208,Right,SPR_DRI,Undefined,1,Top,0,1,0,Fastball,Sinker,FoulBall,Undefined,Undefined,Undefined,0,0,,87.56504,-0.46276,-4.483055,1920.64318,227.471942,1:30,5.48828,3.11058,6.6189,-24.41915,11.33642,11.06119,3.02825,-0.08156,79.62513,-5.096893,-2.479186,0.430371,69.71222,45.6358,110.038157,5679.640057,,,,,27.42714,,,-7.1489,6.45548,-2.80997,50,5.44666,9.53875,-126.94627,-1.70893,-11.5976,27.40894,-21.70136,COR_KNI,SPR_DRI,GossStadium,WCL,WCL,20220726-GossStadium-1,b8ee1640-0d4c-11ed-a711-39b851319c0b,87.58123,30.15014,,7.93991,,,,0.84543,3.06878,-0.01413,02efd02e-3060-4d47-a98e-77b5fb40f5e2,2022-07-27,01:37:49.10,2022-07-26T18:37:49.1020000-07:00,2022-07-27T01:37:49.1020000Z,,v3,,,,"Stafford, Ryan",1000070790,Right,COR_KNI,d683a5c4-276c-4ea4-9afa-1f56c99f8537,53.87902,-127.78104,13.70447,5.48865,-1.04799,-10.85068,-3.10586,9.89197,-5.7988,,0.85223,-24.71359,-2.07216,,,,,,,3.07802,72.80701,-22.23335,,,,,,,0.00712,66.49244,-16.1351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
9,2022-07-26,18:38:08.77,2,3,"Gartrell, Joey",1000131893,Right,COR_KNI,"Antonson, Trevor",1000079208,Right,SPR_DRI,Undefined,1,Top,0,1,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.18839,-3.054466,-3.474473,1984.082464,217.328283,1:15,5.5882,3.07583,6.40703,-21.30993,14.92926,10.28753,0.99601,0.73449,78.93809,-7.132198,-1.61338,0.433272,,,,,,,,,,,,-6.5817,9.27382,-2.8313,50,5.3594,7.33245,-127.53373,-7.39921,-10.56422,32.44563,-17.28873,COR_KNI,SPR_DRI,GossStadium,WCL,WCL,20220726-GossStadium-1,c49cf650-0d4c-11ed-a711-39b851319c0b,86.99487,,,9.2503,,,,,,,02efd02e-3060-4d47-a98e-77b5fb40f5e2,2022-07-27,01:38:08.77,2022-07-26T18:38:08.7700000-07:00,2022-07-27T01:38:08.7700000Z,,v3,,,,"Stafford, Ryan",1000070790,Right,COR_KNI,79d4a3a8-4c45-43c7-94dc-5aaf2a23c388,54.08758,-128.56944,16.22282,5.58678,-6.84733,-8.64437,-3.07074,7.66968,-5.28211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2022-07-26,18:38:27.24,2,4,"Gartrell, Joey",1000131893,Right,COR_KNI,"Antonson, Trevor",1000079208,Right,SPR_DRI,Undefined,1,Top,0,1,2,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,81.61771,-1.481421,-4.308351,1868.303329,133.740161,10:30,5.55296,3.00391,6.10793,-36.51967,5.32307,-4.19571,1.1356,-1.33719,75.11539,-8.213018,-5.061362,0.465566,,,,,,,,,,,,0.955,3.55079,-2.67036,50,5.41971,9.06366,-118.26996,-4.18466,1.34986,22.99049,-27.15503,COR_KNI,SPR_DRI,GossStadium,WCL,WCL,20220726-GossStadium-1,cfa62080-0d4c-11ed-a711-39b851319c0b,80.96045,,,6.50232,,,,,,,02efd02e-3060-4d47-a98e-77b5fb40f5e2,2022-07-27,01:38:27.24,2022-07-26T18:38:27.2460000-07:00,2022-07-27T01:38:27.2460000Z,,v3,,,,"Stafford, Ryan",1000070790,Right,COR_KNI,be537db6-a56a-4d89-86b8-c22655ad57a2,54.39093,-119.12046,11.49524,5.55594,-3.1801,-13.57751,-3.00473,9.01373,0.67493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
