PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2022-07-14,18:34:20.20,1,1,"Sandoval, Josh",1000119373,Left,RID_RAP,"Hainline, Elijah",1000134392,Right,BEL_BEL,Undefined,1,Top,0,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,86.31165,-0.541341,1.645668,2057.918184,130.899133,10:15,5.06671,-1.4628,5.5997,-22.46084,16.10729,-16.94253,2.68936,-1.33789,77.54387,-4.789427,-1.378375,0.446978,,,,,,,,,,,,9.04756,8.72571,1.33279,50,5.00617,-2.84988,-125.05702,-1.88226,14.07388,29.39303,-18.6008,RID_RAP,BEL_BEL,RidgefieldComplex,WCL,WCL,20220714-RidgefieldComplex-1,3fdb19a0-03de-11ed-aad7-41a9d85c3e6a,84.32733,,,8.76778,,,,,,,df6bf50d-9d78-4cbc-a969-0f2a5665f98f,2022-07-15,01:34:20.20,2022-07-14T18:34:20.2030000-07:00,2022-07-15T01:34:20.2030000Z,,v3,,,,"Sharp, Jacob",1000059988,Right,RID_RAP,1c60bc0e-4121-4007-98fd-3db87e38e994,54.89515,-126.20232,14.69652,5.0654,-1.15749,-9.3004,1.45452,-3.39826,7.03694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2022-07-14,18:34:35.04,1,2,"Sandoval, Josh",1000119373,Left,RID_RAP,"Hainline, Elijah",1000134392,Right,BEL_BEL,Undefined,1,Top,0,1,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,85.8662,-1.009811,3.186424,2065.036055,133.982904,10:30,5.00585,-1.36293,5.62032,-22.88182,16.11336,-15.18772,2.15511,0.34812,77.18139,-5.332283,0.478763,0.449445,,,,,,,,,,,,8.76926,8.91095,1.10109,50,4.90532,-6.27825,-124.30092,-2.90718,13.4799,28.98126,-18.47636,RID_RAP,BEL_BEL,RidgefieldComplex,WCL,WCL,20220714-RidgefieldComplex-1,48af1450-03de-11ed-aad7-41a9d85c3e6a,83.86435,,,8.68481,,,,,,,df6bf50d-9d78-4cbc-a969-0f2a5665f98f,2022-07-15,01:34:35.04,2022-07-14T18:34:35.0440000-07:00,2022-07-15T01:34:35.0440000Z,,v3,,,,"Sharp, Jacob",1000059988,Right,RID_RAP,bf1f5827-876c-4f06-b53c-3f9c0e019947,54.87658,-125.43276,14.49063,5.00477,-2.1856,-9.23818,1.35656,-6.8047,6.73995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2022-07-14,18:34:50.80,1,3,"Sandoval, Josh",1000119373,Left,RID_RAP,"Hainline, Elijah",1000134392,Right,BEL_BEL,Undefined,1,Top,0,1,1,ChangeUp,Changeup,InPlay,Undefined,GroundBall,Single,0,0,,81.25794,-0.075042,1.705619,1491.133689,130.324356,10:15,5.29615,-1.06886,5.97436,-29.5695,12.76296,-13.3978,2.76243,-0.60371,74.07057,-5.61506,-0.702788,0.468283,98.12365,-1.794661,-6.08694,3686.505648,,,,35.07291,34.84406,-4.874348,0.24518,7.41571,6.98685,0.9415,50,5.27383,-3.00938,-118.00027,-1.0301,10.4022,23.52901,-22.3734,RID_RAP,BEL_BEL,RidgefieldComplex,WCL,WCL,20220714-RidgefieldComplex-1,5212f2f0-03de-11ed-aad7-41a9d85c3e6a,80.49075,2.75878,,7.18737,,,,1.28363,2.75878,0.58974,df6bf50d-9d78-4cbc-a969-0f2a5665f98f,2022-07-15,01:34:50.80,2022-07-14T18:34:50.8090000-07:00,2022-07-15T01:34:50.8090000Z,GroundBall,v3,,,,"Sharp, Jacob",1000059988,Right,RID_RAP,47bfa129-b433-4f43-8df3-e63210f0ab20,54.52428,-118.89898,11.7645,5.29685,-0.17553,-11.1867,1.06403,-3.4067,5.2011,358.500878,1.28574,142.91834,-22.99837,,,,,,,2.76239,-4.70297,-26.82921,,,,,,,0.58945,-15.23691,2.76898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,High,,,
4,2022-07-14,18:36:04.25,2,1,"Sandoval, Josh",1000119373,Left,RID_RAP,"Hage, Cole",1000092706,Right,BEL_BEL,Undefined,1,Top,0,0,0,Fastball,Changeup,FoulBall,Undefined,Undefined,Undefined,1,0,,85.3613,-0.659802,3.434716,1916.961402,131.140584,10:15,5.1604,-1.43516,5.44831,-23.82025,15.48635,-16.19548,2.55652,0.43473,77.48873,-5.115153,0.557744,0.451236,69.17766,39.486526,159.240977,3398.591976,,,,,56.73881,,,9.22993,8.38823,1.14338,50,5.08604,-6.73953,-123.66914,-2.20392,14.20325,26.1286,-19.26602,RID_RAP,BEL_BEL,RidgefieldComplex,WCL,WCL,20220714-RidgefieldComplex-1,7dddbbe0-03de-11ed-aad7-41a9d85c3e6a,83.53148,35.9484,,7.87257,,,,2.22247,2.43822,-0.44876,df6bf50d-9d78-4cbc-a969-0f2a5665f98f,2022-07-15,01:36:04.25,2022-07-14T18:36:04.2520000-07:00,2022-07-15T01:36:04.2520000Z,,v3,,,,"Sharp, Jacob",1000059988,Right,RID_RAP,9c52d563-5ddf-4a77-a1bb-6a340083f1a8,55.05054,-124.73164,13.0643,5.15973,-1.42048,-9.63301,1.42918,-7.3171,7.10162,9.38176,2.22247,-73.22095,3.58559,0.19583,-0.18228,0.06123,0.00242,-0.01044,0.00362,2.43822,64.51835,-30.87076,4.73559,-1.02256,0.25221,-0.12285,0.06848,-0.01823,-0.44876,27.75412,0.56115,-2.16088,0.74799,-0.22027,0.05366,-0.01329,0.00203,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
5,2022-07-14,18:36:23.19,2,2,"Sandoval, Josh",1000119373,Left,RID_RAP,"Hage, Cole",1000092706,Right,BEL_BEL,Undefined,1,Top,1,0,1,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,85.68039,1.120901,2.151139,1982.948846,116.811128,10:00,4.98172,-1.29974,5.37858,-27.93765,11.20674,-19.533,3.70524,-0.90998,77.53105,-4.073422,-1.318787,0.450304,,,,,,,,,,,,10.38575,5.67965,1.12118,50,5.06276,-3.79919,-124.18539,1.46607,16.08309,26.81185,-23.37871,RID_RAP,BEL_BEL,RidgefieldComplex,WCL,WCL,20220714-RidgefieldComplex-1,892a0990-03de-11ed-aad7-41a9d85c3e6a,83.70438,,,8.14934,,,,,,,df6bf50d-9d78-4cbc-a969-0f2a5665f98f,2022-07-15,01:36:23.19,2022-07-14T18:36:23.1900000-07:00,2022-07-15T01:36:23.1900000Z,,v3,,,,"Sharp, Jacob",1000059988,Right,RID_RAP,75780ddb-45ad-46f6-ab2f-10a01451f378,55.11836,-125.28558,13.40593,4.98292,2.42539,-11.68936,1.29061,-4.45914,8.04155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2022-07-14,18:36:42.60,2,3,"Sandoval, Josh",1000119373,Left,RID_RAP,"Hage, Cole",1000092706,Right,BEL_BEL,Undefined,1,Top,1,1,1,Fastball,Changeup,FoulBall,Undefined,Undefined,Undefined,0,0,,85.56017,-0.886065,3.222179,1961.609108,114.630337,9:45,4.88828,-1.44327,5.66258,-28.93817,10.21867,-19.14607,1.64915,-0.03099,77.11194,-6.283895,-0.196341,0.450376,66.67722,47.529198,119.662207,4800.752565,,,,,49.44649,,,10.84142,5.87229,1.18329,50,4.79517,-6.18304,-123.91693,-2.87653,16.57515,28.62799,-23.19607,RID_RAP,BEL_BEL,RidgefieldComplex,WCL,WCL,20220714-RidgefieldComplex-1,94b3d570-03de-11ed-aad7-41a9d85c3e6a,83.69107,44.55248,,8.44823,,,,1.23977,1.69197,0.47645,df6bf50d-9d78-4cbc-a969-0f2a5665f98f,2022-07-15,01:36:42.60,2022-07-14T18:36:42.6010000-07:00,2022-07-15T01:36:42.6010000Z,,v3,,,,"Sharp, Jacob",1000059988,Right,RID_RAP,71b80788-4ab1-4f3a-9c6d-2fbfd8380e33,54.83595,-125.02917,14.31399,4.88942,-1.97533,-11.59804,1.43602,-6.82701,8.28758,,1.23977,-32.67794,-4.32817,1.0438,-0.25434,0.03732,-0.00643,0.00244,-0.00012,1.69197,72.1343,-22.04194,2.0748,-0.42817,0.06662,-0.00787,0.00274,-0.00018,0.47645,57.37845,-2.89546,-0.44375,0.17939,-0.07273,0.0101,-0.00363,0.00103,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,
7,2022-07-14,18:37:07.04,2,4,"Sandoval, Josh",1000119373,Left,RID_RAP,"Hage, Cole",1000092706,Right,BEL_BEL,Undefined,1,Top,1,1,2,ChangeUp,Changeup,InPlay,Undefined,FlyBall,Out,1,0,,81.98394,0.214728,1.423732,1521.226091,119.775828,10:00,4.7803,-1.45386,6.21781,-32.77903,8.68355,-12.6639,2.24693,-1.1951,74.30184,-5.939353,-0.86391,0.463446,88.13768,27.394866,8.635456,3147.389898,107.46808,49.94688,23.46452,329.79392,329.54873,18.264084,4.482315,7.01996,4.84914,1.35344,50,4.78015,-2.48581,-119.03908,-0.51928,9.94851,25.48378,-25.30195,RID_RAP,BEL_BEL,RidgefieldComplex,WCL,WCL,20220714-RidgefieldComplex-1,a35122e0-03de-11ed-aad7-41a9d85c3e6a,81.33072,63.57116,,7.6821,,,,1.14826,2.2525,1.18841,df6bf50d-9d78-4cbc-a969-0f2a5665f98f,2022-07-15,01:37:07.04,2022-07-14T18:37:07.0470000-07:00,2022-07-15T01:37:07.0470000Z,LineDrive,v3,,,,"Sharp, Jacob",1000059988,Right,RID_RAP,53ad8d87-8fe0-4382-b9eb-17c621225410,54.2799,-119.95181,12.74189,4.78252,0.38694,-12.65097,1.44885,-2.84213,4.97425,210.716829,1.14833,113.47175,-20.05346,4.53076,-1.00668,0.23123,-0.04822,0.00666,-0.0004,2.2534,59.45403,-15.34999,0.25191,0.30343,-0.18641,0.05678,-0.0085,0.00049,1.18822,17.23753,3.53157,-1.16349,0.28385,-0.04926,0.00551,-0.00037,1E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
8,2022-07-14,18:37:40.33,3,1,"Sandoval, Josh",1000119373,Left,RID_RAP,"Campos, Chris",1000080347,Right,BEL_BEL,Undefined,1,Top,2,0,0,Fastball,Changeup,FoulBall,Undefined,Undefined,Undefined,0,0,,86.2143,-0.217709,2.959517,2020.89479,115.238443,9:45,4.98132,-1.20119,5.50125,-27.31789,11.29945,-21.06875,2.50094,-0.18643,77.89871,-5.308119,-0.79111,0.447262,,,,,,,,,,,,11.62386,6.15292,0.95742,50,4.94414,-5.56178,-124.9314,-1.40154,18.14516,28.0574,-22.56921,RID_RAP,BEL_BEL,RidgefieldComplex,WCL,WCL,20220714-RidgefieldComplex-1,b7184ec0-03de-11ed-aad7-41a9d85c3e6a,84.27364,,,8.31559,,,,,,,df6bf50d-9d78-4cbc-a969-0f2a5665f98f,2022-07-15,01:37:40.33,2022-07-14T18:37:40.3380000-07:00,2022-07-15T01:37:40.3380000Z,,v3,,,,"Sharp, Jacob",1000059988,Right,RID_RAP,884db85a-d3b4-4055-a43a-a8c21b3184ef,54.99776,-126.04881,14.0287,4.98206,-0.5027,-11.2846,1.19331,-6.28443,9.07258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2022-07-14,18:37:59.03,3,2,"Sandoval, Josh",1000119373,Left,RID_RAP,"Campos, Chris",1000080347,Right,BEL_BEL,Undefined,1,Top,2,0,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,85.91987,-0.449715,3.196128,1937.794711,143.029649,10:45,5.09049,-1.15281,5.51623,-22.40627,16.11548,-11.18796,2.80213,0.90646,78.30386,-4.646532,1.206277,0.446709,,,,,,,,,,,,6.57725,8.64004,0.88199,50,5.03653,-6.48317,-124.56097,-1.70058,10.31509,25.4357,-18.62383,RID_RAP,BEL_BEL,RidgefieldComplex,WCL,WCL,20220714-RidgefieldComplex-1,c24072a0-03de-11ed-aad7-41a9d85c3e6a,84.37814,,,7.61601,,,,,,,df6bf50d-9d78-4cbc-a969-0f2a5665f98f,2022-07-15,01:37:59.03,2022-07-14T18:37:59.0300000-07:00,2022-07-15T01:37:59.0300000Z,,v3,,,,"Sharp, Jacob",1000059988,Right,RID_RAP,6e730fb4-1e97-430f-98ba-7b4be2833244,54.98217,-125.57422,12.71785,5.0895,-0.95868,-9.31192,1.14844,-6.89408,5.15754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2022-07-14,18:38:16.06,3,3,"Sandoval, Josh",1000119373,Left,RID_RAP,"Campos, Chris",1000080347,Right,BEL_BEL,Undefined,1,Top,2,0,2,Fastball,Sinker,InPlay,Undefined,FlyBall,Out,1,0,,86.5496,-0.795313,3.079561,2003.981245,133.926906,10:30,5.2012,-1.15702,5.66185,-20.23088,17.76395,-17.07166,2.77255,0.29478,78.34915,-4.629067,0.033456,0.443643,90.56352,42.182357,-24.155338,3622.983468,100.86339,94.37768,-43.89274,281.35285,275.37286,-20.950294,6.012308,9.67438,9.65855,0.90775,50,5.12143,-6.03835,-125.44765,-2.36051,15.27229,27.59428,-16.92673,RID_RAP,BEL_BEL,RidgefieldComplex,WCL,WCL,20220714-RidgefieldComplex-1,cc6de2d0-03de-11ed-aad7-41a9d85c3e6a,84.96116,121.69527,,8.20045,,,,2.84264,2.9228,-0.29024,df6bf50d-9d78-4cbc-a969-0f2a5665f98f,2022-07-15,01:38:16.06,2022-07-14T18:38:16.0640000-07:00,2022-07-15T01:38:16.0640000Z,FlyBall,v3,,,,"Sharp, Jacob",1000059988,Right,RID_RAP,9c38cb52-caa3-40c2-8b96-f234a9c24b01,54.83705,-126.50717,13.79714,5.19959,-1.71059,-8.46337,1.15086,-6.62474,7.63615,179.271899,2.84865,89.69153,-20.23402,4.35718,-0.53877,-0.01531,0.01663,-0.00217,0.0001,2.91831,89.26664,-20.01356,2.02459,-0.53472,0.11539,-0.01384,0.00072,-1E-05,-0.29446,-40.20475,8.818,-1.51997,0.11335,0.02808,-0.00909,0.00098,-4E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
