PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2022-06-24,18:35:05.16,1,1,"Macherman, Jon",1000133151,Left,COW_BLA,"Yukumoto, Ty",1000127057,Right,BEN_ELK,Undefined,1,Top,0,0,0,Undefined,,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COW_BLA,BEN_ELK,DavidStory,WCL,WCL,20220624-DavidStory-1,b03bea30-f63c-11ec-96a3-6b83de9e1b32,,,,,,,,,,,5e2f6db7-c9bd-459b-a134-8a24ba10abc5,2022-06-25,01:35:05.16,2022-06-24T18:35:05.1654300-07:00,2022-06-25T01:35:05.1654300Z,,v3,,,,"Parker, Aaron",1000074756,Right,COW_BLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2022-06-24,18:35:10.16,1,2,"Macherman, Jon",1000133151,Left,COW_BLA,"Yukumoto, Ty",1000127057,Right,BEN_ELK,Undefined,1,Top,0,0,1,Fastball,Sinker,FoulBall,Undefined,Undefined,Undefined,0,0,,85.45004,0.090021,3.00219,2183.042494,134.782169,10:30,5.15219,-1.99269,5.96677,-26.69234,11.82225,-10.58438,3.01141,-0.08862,77.444,-4.924733,1.103094,0.446667,68.24737,55.206998,-57.291048,5145.037075,36.21153,85.26827,-103.86876,197.32603,102.20032,-74.366272,4.541129,6.35292,6.425,1.76052,50,5.14456,-6.07303,-123.90959,-0.63216,9.78809,26.83802,-22.27486,COW_BLA,BEN_ELK,DavidStory,WCL,WCL,20220624-DavidStory-1,0d688be0-f427-11ec-90a6-73235cc78042,84.38595,85.85681,,8.00604,,,,1.08674,2.95721,0.1581,5e2f6db7-c9bd-459b-a134-8a24ba10abc5,2022-06-25,01:35:10.16,2022-06-24T18:35:10.1654300-07:00,2022-06-25T01:35:10.1654300Z,Popup,v3,,,,"Parker, Aaron",1000074756,Right,COW_BLA,fdc5023b-f122-4fb9-b30a-ca3a63363d57,54.53073,-124.88706,13.41901,5.15282,0.17911,-11.13743,1.9882,-6.42952,4.89405,147.123478,1.08161,30.9698,-14.15726,5.44592,-1.62711,0.36511,-0.04853,0.003,-8E-05,2.95088,82.35826,-25.03748,3.82626,-1.57402,0.61173,-0.14438,0.01757,-0.00091,0.15699,-48.03017,2.8866,-0.35506,-0.18204,0.13301,-0.0382,0.00521,-0.00028,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
3,2022-06-24,18:35:35.83,1,3,"Macherman, Jon",1000133151,Left,COW_BLA,"Yukumoto, Ty",1000127057,Right,BEN_ELK,Undefined,1,Top,0,0,2,Fastball,Sinker,HitByPitch,Undefined,Undefined,Undefined,0,0,,86.07338,-0.349965,1.830251,2207.36131,135.079363,10:30,5.24558,-2.1997,5.84909,-21.90107,15.83119,-14.60375,3.09512,-1.71538,78.68253,-4.474553,-0.787879,0.442107,,,,,,,,,,,,8.12878,8.58024,2.06008,50,5.20443,-3.4276,-125.05522,-1.43607,12.86121,25.42765,-18.59853,COW_BLA,BEN_ELK,DavidStory,WCL,WCL,20220624-DavidStory-1,1cafd4f0-f427-11ec-90a6-73235cc78042,85.25628,,,7.39085,,,,,,,5e2f6db7-c9bd-459b-a134-8a24ba10abc5,2022-06-25,01:35:35.83,2022-06-24T18:35:35.8310172-07:00,2022-06-25T01:35:35.8310172Z,,v3,,,,"Parker, Aaron",1000074756,Right,COW_BLA,fd31ab41-d9c9-4b94-b239-5dade3f23c6c,54.65215,-125.9976,12.71383,5.24488,-0.74678,-9.29927,2.19594,-3.90425,6.43061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2022-06-24,18:36:10.66,2,1,"Macherman, Jon",1000133151,Left,COW_BLA,"Kasper, Riley",1000133017,Right,BEN_ELK,Undefined,1,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,86.34038,0.137787,1.711367,2008.612635,139.472656,10:45,5.09735,-2.03937,5.97458,-22.21143,15.30375,-12.02686,3.37419,-1.45464,78.48323,-4.065442,-0.449657,0.440834,,,,,,,,,,,,6.65504,8.18028,1.91051,50,5.09595,-3.25208,-125.34915,-0.35945,10.53526,26.52715,-19.2243,COW_BLA,BEN_ELK,DavidStory,WCL,WCL,20220624-DavidStory-1,31769680-f427-11ec-90a6-73235cc78042,85.50258,,,7.85715,,,,,,,5e2f6db7-c9bd-459b-a134-8a24ba10abc5,2022-06-25,01:36:10.66,2022-06-24T18:36:10.6674460-07:00,2022-06-25T01:36:10.6674460Z,,v3,,,,"Parker, Aaron",1000074756,Right,COW_BLA,cecae0b0-fa78-4d29-a327-555bcee84d31,54.5225,-126.3026,13.26358,5.09646,0.33152,-9.61215,2.03421,-3.63074,5.26763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2022-06-24,18:36:54.36,2,2,"Macherman, Jon",1000133151,Left,COW_BLA,"Kasper, Riley",1000133017,Right,BEN_ELK,Undefined,1,Top,0,1,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,85.97631,0.055602,2.162684,2027.611417,134.395741,10:30,5.29725,-1.87314,5.88161,-25.11734,12.71835,-11.76099,3.25581,-0.84387,78.49308,-4.651226,0.053552,0.442713,,,,,,,,,,,,6.64548,6.85465,1.70541,50,5.28726,-4.23862,-124.83922,-0.66927,10.47548,25.39847,-21.36883,COW_BLA,BEN_ELK,DavidStory,WCL,WCL,20220624-DavidStory-1,4b878fc0-f427-11ec-90a6-73235cc78042,85.13967,,,7.48323,,,,,,,5e2f6db7-c9bd-459b-a134-8a24ba10abc5,2022-06-25,01:36:54.36,2022-06-24T18:36:54.3627036-07:00,2022-06-25T01:36:54.3627036Z,,v3,,,,"Parker, Aaron",1000074756,Right,COW_BLA,337f6ff9-291c-43d8-8673-084acf40a6a1,54.61706,-125.77505,12.69924,5.29742,0.11809,-10.68442,1.86869,-4.6246,5.23774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2022-06-24,18:37:22.67,2,3,"Macherman, Jon",1000133151,Left,COW_BLA,"Kasper, Riley",1000133017,Right,BEN_ELK,Undefined,1,Top,0,1,1,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,85.88418,-0.3869,2.896517,2112.561815,143.171673,10:45,5.32629,-2.10457,5.97028,-18.82958,19.08954,-13.36272,3.398,-0.53045,78.12955,-3.98131,0.498655,0.443201,,,,,,,,,,,,7.67079,10.27103,1.88236,50,5.28513,-5.76034,-124.60403,-1.36166,12.02119,25.78782,-16.07795,COW_BLA,BEN_ELK,DavidStory,WCL,WCL,20220624-DavidStory-1,5c68b2b0-f427-11ec-90a6-73235cc78042,85.04595,,,7.75463,,,,,,,5e2f6db7-c9bd-459b-a134-8a24ba10abc5,2022-06-25,01:37:22.67,2022-06-24T18:37:22.6749724-07:00,2022-06-25T01:37:22.6749724Z,,v3,,,,"Parker, Aaron",1000074756,Right,COW_BLA,f3d9487a-ad36-495c-9193-57fe2a8db189,54.52712,-125.53746,12.89391,5.32388,-0.77969,-8.03898,2.09874,-6.19547,6.0106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2022-06-24,18:37:47.16,2,4,"Macherman, Jon",1000133151,Left,COW_BLA,"Kasper, Riley",1000133017,Right,BEN_ELK,Undefined,1,Top,0,1,2,Fastball,Changeup,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,80.19934,-0.103577,2.211087,2118.369053,115.986031,9:45,5.2512,-1.81302,5.91664,-34.13892,9.29689,-16.2282,2.31009,-1.11236,73.41252,-6.44822,-0.703012,0.474346,,,,,,,,,,,,8.94083,5.21244,1.64506,50,5.22349,-3.88224,-116.46031,-1.25375,12.2613,22.17075,-25.02582,COW_BLA,BEN_ELK,DavidStory,WCL,WCL,20220624-DavidStory-1,6b00d000-f427-11ec-90a6-73235cc78042,79.46186,,,6.78682,,,,,,,5e2f6db7-c9bd-459b-a134-8a24ba10abc5,2022-06-25,01:37:47.16,2022-06-24T18:37:47.1658268-07:00,2022-06-25T01:37:47.1658268Z,,v3,,,,"Parker, Aaron",1000074756,Right,COW_BLA,b14f4834-672a-4800-83a8-94d10fe9205a,54.58223,-117.32939,11.08537,5.25342,-0.27275,-12.51291,1.80666,-4.36288,6.13065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2022-06-24,18:38:20.40,3,1,"Macherman, Jon",1000133151,Left,COW_BLA,"Webber, Wilson",1000131968,Right,BEN_ELK,Undefined,1,Top,1,0,0,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,86.19534,-0.888437,2.678562,2188.455957,136.839082,10:30,5.1484,-2.13041,6.0609,-21.53119,15.79186,-13.71296,2.53089,-0.79226,78.90437,-4.954504,0.212043,0.439704,,,,,,,,,,,,7.73122,8.72154,1.9293,50,5.06773,-5.29421,-125.13719,-2.57045,12.28733,24.70857,-18.3128,COW_BLA,BEN_ELK,DavidStory,WCL,WCL,20220624-DavidStory-1,7ecf75f0-f427-11ec-90a6-73235cc78042,85.72239,,,7.29097,,,,,,,5e2f6db7-c9bd-459b-a134-8a24ba10abc5,2022-06-25,01:38:20.40,2022-06-24T18:38:20.4045084-07:00,2022-06-25T01:38:20.4045084Z,,v3,,,,"Parker, Aaron",1000074756,Right,COW_BLA,6989c56b-3ab8-48ae-9359-7aa63f6bb1cc,54.43633,-126.01011,12.35429,5.14711,-1.92348,-9.1564,2.124,-5.7283,6.14366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2022-06-24,18:38:42.14,3,2,"Macherman, Jon",1000133151,Left,COW_BLA,"Webber, Wilson",1000131968,Right,BEN_ELK,Undefined,1,Top,1,0,1,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,79.70969,-0.413973,0.869861,2033.855295,111.249078,9:45,5.3076,-1.96686,5.80686,-36.45183,7.32993,-15.55213,1.88491,-2.45387,73.66474,-7.131136,-1.920112,0.476231,,,,,,,,,,,,8.15284,4.26213,1.90474,50,5.2519,-1.16768,-115.88726,-1.98631,11.15926,20.33792,-26.34024,COW_BLA,BEN_ELK,DavidStory,WCL,WCL,20220624-DavidStory-1,8bc554f0-f427-11ec-90a6-73235cc78042,79.14734,,,6.04495,,,,,,,5e2f6db7-c9bd-459b-a134-8a24ba10abc5,2022-06-25,01:38:42.14,2022-06-24T18:38:42.1423900-07:00,2022-06-25T01:38:42.1423900Z,,v3,,,,"Parker, Aaron",1000074756,Right,COW_BLA,ef3efcb1-a747-491a-9336-afd40e78b18f,54.69267,-116.70791,10.16896,5.31061,-0.92346,-13.17012,1.96094,-1.61796,5.57963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2022-06-24,18:39:02.41,3,3,"Macherman, Jon",1000133151,Left,COW_BLA,"Webber, Wilson",1000131968,Right,BEN_ELK,Undefined,1,Top,1,1,1,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,85.27112,-0.747498,4.26793,2050.774953,136.52052,10:30,5.13047,-1.92813,6.07294,-23.16328,14.96178,-13.08001,2.50656,0.93838,78.23628,-5.102644,1.921332,0.444402,,,,,,,,,,,,7.89571,8.27138,1.60427,50,5.06004,-8.72083,-123.66039,-2.30114,12.28551,23.54097,-19.30402,COW_BLA,BEN_ELK,DavidStory,WCL,WCL,20220624-DavidStory-1,97de1a60-f427-11ec-90a6-73235cc78042,84.816,,,7.03484,,,,,,,5e2f6db7-c9bd-459b-a134-8a24ba10abc5,2022-06-25,01:39:02.41,2022-06-24T18:39:02.4114972-07:00,2022-06-25T01:39:02.4114972Z,,v3,,,,"Parker, Aaron",1000074756,Right,COW_BLA,36dfd16e-2f2b-43b7-8a99-1de6412e817f,54.42659,-124.50022,11.77049,5.12985,-1.61246,-9.65201,1.92321,-9.15911,6.14275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
