PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2022-07-09,19:04:33.14,1,1,"Holmes, Alec",1000133156,Left,WWA_SWE,"Stancato, Kyler",1000074623,Left,POR_PIC,Undefined,1,Top,0,0,0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,84.53843,1.262748,4.635483,1859.777019,132.938972,10:30,5.32696,-2.56877,6.40009,-27.02946,11.09867,-10.7702,4.23972,0.8058,77.88718,-3.808536,2.694392,0.44442,,,,,,,,,,,,6.72307,5.82626,2.24033,50,5.40523,-9.53639,-122.62045,1.93353,10.3544,21.62062,-23.20086,WWA_SWE,POR_PIC,BorleskeStadium,WCL,WCL,20220709-BorleskeStadium-1,a513bcc0-fff4-11ec-8f14-49dade8b0d8b,84.81256,,,6.65125,,,,,,,760378de-3f35-4b90-a71d-8fa5bf2804f7,2022-07-10,02:04:33.14,2022-07-09T19:04:33.1456170-07:00,2022-07-10T02:04:33.1456170Z,,v3,,,,"Lind, Jackson",1000117506,Right,WWA_SWE,b7123fb1-343c-4e6c-a2ac-d8ccfcf567d4,54.0978,-123.34086,10.81031,5.32793,2.70659,-11.60043,2.56384,-9.8814,5.1772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2022-07-09,19:04:49.38,1,2,"Holmes, Alec",1000133156,Left,WWA_SWE,"Stancato, Kyler",1000074623,Left,POR_PIC,Undefined,1,Top,0,1,0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,83.47101,1.188485,2.984948,1989.375659,129.906599,10:15,5.26595,-2.59903,6.45701,-28.70742,10.36697,-11.01375,3.96705,-0.77239,76.62445,-4.21354,0.990925,0.449902,,,,,,,,,,,,6.49024,5.48276,2.39219,50,5.33725,-5.91131,-121.2547,1.70369,9.72066,22.37674,-23.96234,WWA_SWE,POR_PIC,BorleskeStadium,WCL,WCL,20220709-BorleskeStadium-1,aea38d60-fff4-11ec-8f14-49dade8b0d8b,83.77929,,,6.84656,,,,,,,760378de-3f35-4b90-a71d-8fa5bf2804f7,2022-07-10,02:04:49.38,2022-07-09T19:04:49.3850282-07:00,2022-07-10T02:04:49.3850282Z,,v3,,,,"Lind, Jackson",1000117506,Right,WWA_SWE,733dbe46-513e-43ba-b686-5998818370c4,54.03999,-121.99797,11.18837,5.26744,2.49963,-11.98117,2.5939,-6.23419,4.86033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2022-07-09,19:05:06.49,1,3,"Holmes, Alec",1000133156,Left,WWA_SWE,"Stancato, Kyler",1000074623,Left,POR_PIC,Undefined,1,Top,0,2,0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,84.19674,-0.956444,4.399703,1953.9425,127.968355,10:15,5.22452,-2.54848,6.35192,-28.44631,10.00264,-11.41875,1.97097,0.55758,77.92282,-6.26357,2.340083,0.446286,,,,,,,,,,,,6.99055,5.80524,2.23377,50,5.14157,-8.9722,-122.18499,-2.88446,10.69722,21.31427,-23.29066,WWA_SWE,POR_PIC,BorleskeStadium,WCL,WCL,20220709-BorleskeStadium-1,b8edad50-fff4-11ec-8f14-49dade8b0d8b,84.45794,,,6.27393,,,,,,,760378de-3f35-4b90-a71d-8fa5bf2804f7,2022-07-10,02:05:06.49,2022-07-09T19:05:06.4990890-07:00,2022-07-10T02:05:06.4990890Z,,v3,,,,"Lind, Jackson",1000117506,Right,WWA_SWE,c373596b-04e9-4f67-bd03-4bb6568b0379,54.14635,-122.90617,10.65714,5.22583,-2.09641,-11.64533,2.54347,-9.33414,5.34861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2022-07-09,19:05:25.16,1,4,"Holmes, Alec",1000133156,Left,WWA_SWE,"Stancato, Kyler",1000074623,Left,POR_PIC,Undefined,1,Top,0,2,1,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,85.63503,1.102011,3.45515,1876.110292,122.303996,10:00,5.17911,-2.60693,6.30353,-27.55494,9.79819,-13.74831,3.90011,-0.56559,78.59306,-4.066727,0.974586,0.439881,,,,,,,,,,,,7.98689,5.16166,2.35917,50,5.24687,-6.96949,-124.33658,1.5678,12.58561,23.3887,-24.04045,WWA_SWE,POR_PIC,BorleskeStadium,WCL,WCL,20220709-BorleskeStadium-1,c3d51eb0-fff4-11ec-8f14-49dade8b0d8b,85.68788,,,7.04197,,,,,,,760378de-3f35-4b90-a71d-8fa5bf2804f7,2022-07-10,02:05:25.16,2022-07-09T19:05:25.1676842-07:00,2022-07-10T02:05:25.1676842Z,,v3,,,,"Lind, Jackson",1000117506,Right,WWA_SWE,caf21598-08e9-4729-a172-0b47718f6b6c,54.19405,-125.12303,11.69435,5.18056,2.37616,-12.02022,2.60064,-7.39268,6.2928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2022-07-09,19:05:46.74,1,5,"Holmes, Alec",1000133156,Left,WWA_SWE,"Stancato, Kyler",1000074623,Left,POR_PIC,Undefined,1,Top,0,3,1,ChangeUp,Changeup,BallCalled,Walk,Undefined,Undefined,0,0,,76.03837,1.30209,2.405458,1632.742899,118.397698,10:00,4.94335,-2.82428,6.68794,-38.26715,8.0963,-12.59812,2.94653,-1.67287,70.39579,-5.875513,0.111941,0.490071,,,,,,,,,,,,7.23378,4.36918,2.66835,50,5.01501,-4.24569,-110.62191,1.54166,9.06543,17.63587,-26.69859,WWA_SWE,POR_PIC,BorleskeStadium,WCL,WCL,20220709-BorleskeStadium-1,d0cbc100-fff4-11ec-8f14-49dade8b0d8b,76.91213,,,5.64258,,,,,,,760378de-3f35-4b90-a71d-8fa5bf2804f7,2022-07-10,02:05:46.74,2022-07-09T19:05:46.7440298-07:00,2022-07-10T02:05:46.7440298Z,,v3,,,,"Lind, Jackson",1000117506,Right,WWA_SWE,82a1d800-e714-4da7-8c75-07e06b851224,53.8112,-111.22784,8.81794,4.94628,2.45898,-13.3493,2.81957,-4.55717,4.53272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2022-07-09,19:06:24.36,2,1,"Holmes, Alec",1000133156,Left,WWA_SWE,"Van De Brake, Jackson",1000131953,Right,POR_PIC,Undefined,1,Top,0,0,0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,84.31091,-1.212538,4.17957,2082.010549,130.126609,10:15,5.14165,-2.57708,6.35015,-26.79257,11.45741,-12.33138,1.78969,0.24929,78.18326,-6.216636,1.954163,0.44513,,,,,,,,,,,,7.47044,6.59807,2.27917,50,5.04064,-8.50124,-122.42625,-3.37581,11.49471,21.03825,-22.0216,WWA_SWE,POR_PIC,BorleskeStadium,WCL,WCL,20220709-BorleskeStadium-1,e72e7f50-fff4-11ec-8f14-49dade8b0d8b,84.67733,,,6.12765,,,,,,,760378de-3f35-4b90-a71d-8fa5bf2804f7,2022-07-10,02:06:24.36,2022-07-09T19:06:24.3603114-07:00,2022-07-10T02:06:24.3603114Z,,v3,,,,"Lind, Jackson",1000117506,Right,WWA_SWE,68c4eb27-167a-4300-8e77-84547845983d,54.15007,-123.13735,10.51913,5.14216,-2.63148,-11.0108,2.57308,-8.88976,5.74736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2022-07-09,19:06:53.01,2,2,"Holmes, Alec",1000133156,Left,WWA_SWE,"Van De Brake, Jackson",1000131953,Right,POR_PIC,Undefined,1,Top,0,1,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,77.69381,1.974268,2.979422,1848.404939,122.327633,10:00,4.84944,-2.73027,6.66829,-33.86714,10.95111,-15.18556,3.83662,-1.26736,71.22873,-4.420993,0.219233,0.481836,,,,,,,,,,,,8.74154,5.67418,2.53567,50,4.96833,-5.36361,-112.85349,3.03355,11.32226,19.70557,-24.82474,WWA_SWE,POR_PIC,BorleskeStadium,WCL,WCL,20220709-BorleskeStadium-1,f84a8860-fff4-11ec-8f14-49dade8b0d8b,78.22676,,,6.46508,,,,,,,760378de-3f35-4b90-a71d-8fa5bf2804f7,2022-07-10,02:06:53.01,2022-07-09T19:06:53.0137258-07:00,2022-07-10T02:06:53.0137258Z,,v3,,,,"Lind, Jackson",1000117506,Right,WWA_SWE,9c19a8cf-2d98-48bd-a4ae-a3174a4eed5a,53.82922,-113.52015,9.85278,4.8515,3.8734,-12.41237,2.7236,-5.74665,5.66113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2022-07-09,19:07:19.45,2,3,"Holmes, Alec",1000133156,Left,WWA_SWE,"Van De Brake, Jackson",1000131953,Right,POR_PIC,Undefined,1,Top,0,2,0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,83.94866,0.552241,3.391324,1929.724816,135.685113,10:30,5.1168,-2.67613,6.32208,-26.71025,11.86225,-10.54508,3.40045,-0.42798,77.62938,-4.453297,1.488058,0.447003,,,,,,,,,,,,6.28559,6.3839,2.43291,50,5.1443,-6.83534,-121.99031,0.40469,9.60088,20.9356,-22.42301,WWA_SWE,POR_PIC,BorleskeStadium,WCL,WCL,20220709-BorleskeStadium-1,07f77110-fff5-11ec-8f14-49dade8b0d8b,84.32259,,,6.31928,,,,,,,760378de-3f35-4b90-a71d-8fa5bf2804f7,2022-07-10,02:07:19.45,2022-07-09T19:07:19.4599082-07:00,2022-07-10T02:07:19.4599082Z,,v3,,,,"Lind, Jackson",1000117506,Right,WWA_SWE,b88e4874-62aa-418f-a41d-d7f82ee825b0,54.17641,-122.70495,10.4678,5.11743,1.17011,-11.21151,2.67183,-7.16307,4.80044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2022-07-09,19:07:41.31,2,4,"Holmes, Alec",1000133156,Left,WWA_SWE,"Van De Brake, Jackson",1000131953,Right,POR_PIC,Undefined,1,Top,0,3,0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,84.58587,0.242408,2.825512,1726.891611,139.28757,10:45,5.11351,-2.52801,6.29633,-24.27789,14.16202,-11.15331,3.31398,-0.8519,77.32697,-4.349395,0.811581,0.446234,,,,,,,,,,,,6.52571,7.65587,2.32511,50,5.11953,-5.62907,-122.82705,-0.1635,9.9816,24.04248,-20.4638,WWA_SWE,POR_PIC,BorleskeStadium,WCL,WCL,20220709-BorleskeStadium-1,152cca10-fff5-11ec-8f14-49dade8b0d8b,84.46794,,,7.25889,,,,,,,760378de-3f35-4b90-a71d-8fa5bf2804f7,2022-07-10,02:07:41.31,2022-07-09T19:07:41.3188778-07:00,2022-07-10T02:07:41.3188778Z,,v3,,,,"Lind, Jackson",1000117506,Right,WWA_SWE,dcd18054-341c-4ab2-b303-1907f91eb690,54.19985,-123.6464,12.02124,5.11322,0.5339,-10.2319,2.52274,-5.96924,4.9908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2022-07-09,19:08:13.87,2,5,"Holmes, Alec",1000133156,Left,WWA_SWE,"Van De Brake, Jackson",1000131953,Right,POR_PIC,Undefined,1,Top,0,3,1,Fastball,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,83.81308,0.571013,2.888053,1906.817239,121.346996,10:00,5.06121,-2.66244,6.39964,-30.28324,8.44063,-12.02001,3.0634,-1.00599,77.22955,-5.098199,0.712914,0.447879,,,,,,,,,,,,6.98315,4.62256,2.46033,50,5.0883,-5.6989,-121.82059,0.32587,10.58155,22.05682,-25.16947,WWA_SWE,POR_PIC,BorleskeStadium,WCL,WCL,20220709-BorleskeStadium-1,28717f80-fff5-11ec-8f14-49dade8b0d8b,84.15762,,,6.58353,,,,,,,760378de-3f35-4b90-a71d-8fa5bf2804f7,2022-07-10,02:08:13.87,2022-07-09T19:08:13.8710186-07:00,2022-07-10T02:08:13.8710186Z,,v3,,,,"Lind, Jackson",1000117506,Right,WWA_SWE,76a222d6-44ac-4a31-b911-bb5c5357ec3c,54.09869,-122.56045,11.02841,5.06321,1.17014,-12.58473,2.65745,-6.05384,5.29077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
