PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2022-06-12,12:59:43.39,1,1,"Abbot, Levi",1000121675,Right,VIC_HAR,"Lewis, Jeriah",1000125194,Left,KEL_FAL,Undefined,1,Top,0,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.22672,-2.067454,-1.457542,2504.862193,194.520989,12:30,5.51128,1.34222,6.1564,-21.71025,12.91969,3.07201,1.79062,0.25138,82.01982,-6.141466,-0.90328,0.423543,,,,,,,,,,,,-1.97445,7.56579,-1.23306,50,5.34299,3.17243,-129.61092,-5.34793,-3.37135,26.13548,-19.25569,VIC_HAR,KEL_FAL,RoyalPark,WCL,WCL,20220612-RoyalPark-1,348fd2b0-ea8a-11ec-a73f-3fb606fcd6a9,88.99327,,,7.2069,,,,,,,367a8d91-62d6-4978-bc80-83b70dec3d42,2022-06-12,19:59:43.39,2022-06-12T12:59:43.3960000-07:00,2022-06-12T19:59:43.3960000Z,,v3,,,,"Young, Russel",1000133539,Right,VIC_HAR,082d24b5-ccc3-4e0a-818f-ff6340a15ef1,54.3409,-130.48331,13.06774,5.51077,-4.70518,-9.62785,-1.34083,3.28497,-1.68567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2022-06-12,12:59:58.65,1,2,"Abbot, Levi",1000121675,Right,VIC_HAR,"Lewis, Jeriah",1000125194,Left,KEL_FAL,Undefined,1,Top,0,0,1,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,74.0408,1.246294,0.984587,2721.871496,38.379576,7:15,5.67849,0.95632,5.50466,-67.31307,-14.81623,-13.20564,1.23499,0.77676,67.4779,-10.984855,-1.378105,0.52148,,,,,,,,,,,,6.97638,-7.31142,-1.0332,50,5.74216,-1.35348,-107.4292,0.13208,8.00022,21.86259,-40.55845,VIC_HAR,KEL_FAL,RoyalPark,WCL,WCL,20220612-RoyalPark-1,3da62d90-ea8a-11ec-a73f-3fb606fcd6a9,72.27969,,,6.5629,,,,,,,367a8d91-62d6-4978-bc80-83b70dec3d42,2022-06-12,19:59:58.65,2022-06-12T12:59:58.6540000-07:00,2022-06-12T19:59:58.6540000Z,,v3,,,,"Young, Russel",1000133539,Right,VIC_HAR,65c2ede1-1d56-43f1-8c79-836ce61a00f0,54.99681,-108.44132,10.93129,5.69258,2.00971,-20.27923,-0.96197,-1.72385,4.00011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2022-06-12,13:00:14.83,1,3,"Abbot, Levi",1000121675,Right,VIC_HAR,"Lewis, Jeriah",1000125194,Left,KEL_FAL,Undefined,1,Top,0,1,1,Fastball,Cutter,FoulBall,Undefined,Undefined,Undefined,0,0,,89.62902,-1.203645,-1.199927,2628.893892,182.616538,12:00,5.60697,1.27553,6.05103,-22.13674,12.38548,0.51669,2.64763,0.20767,82.08567,-5.359537,-1.106897,0.422883,84.19914,20.637758,-44.489578,4091.622046,71.71381,29.26856,-83.40938,237.08602,236.44711,-54.120209,2.77152,-0.59799,7.045,-1.1825,50,5.50143,2.70604,-130.21403,-3.4361,-1.02728,27.20362,-20.07168,VIC_HAR,KEL_FAL,RoyalPark,WCL,WCL,20220612-RoyalPark-1,4749d450-ea8a-11ec-a73f-3fb606fcd6a9,89.13198,29.91526,,7.54335,,,,-0.2286,2.47209,-0.07603,367a8d91-62d6-4978-bc80-83b70dec3d42,2022-06-12,20:00:14.83,2022-06-12T13:00:14.8340000-07:00,2022-06-12T20:00:14.8340000Z,LineDrive,v3,,,,"Young, Russel",1000133539,Right,VIC_HAR,236518b3-4f7e-4c7e-99a4-9823c7ef9d65,54.44641,-131.13966,13.60181,5.60673,-2.75314,-10.03584,-1.27517,2.74099,-0.51364,118.821287,-0.22854,82.44053,-19.84205,4.99287,-1.08045,0.15235,-0.00302,-0.00405,0.0006,2.47204,43.5277,-18.5392,1.12876,-0.13515,0.04758,-0.02252,0.0064,-0.00068,-0.07605,-80.98589,4.87354,0.05153,-0.2754,0.12485,-0.03735,0.00698,-0.00061,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
4,2022-06-12,13:00:36.07,1,4,"Abbot, Levi",1000121675,Right,VIC_HAR,"Lewis, Jeriah",1000125194,Left,KEL_FAL,Undefined,1,Top,0,1,2,Slider,Curveball,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,77.79681,1.393309,1.815743,2830.281847,69.719772,8:15,5.60051,1.13361,5.43447,-54.43389,-6.36071,-22.19513,2.37003,0.98494,69.9223,-8.570697,-2.140421,0.499026,,,,,,,,,,,,11.69438,-3.0626,-1.27891,50,5.68692,-2.67144,-112.67156,0.86863,14.6546,25.27325,-36.01189,VIC_HAR,KEL_FAL,RoyalPark,WCL,WCL,20220612-RoyalPark-1,53ea6760-ea8a-11ec-a73f-3fb606fcd6a9,75.53207,,,7.87451,,,,,,,367a8d91-62d6-4978-bc80-83b70dec3d42,2022-06-12,20:00:36.07,2022-06-12T13:00:36.0720000-07:00,2022-06-12T20:00:36.0720000Z,,v3,,,,"Young, Russel",1000133539,Right,VIC_HAR,73819dd3-64e6-4df1-af3e-f669ec3401d1,55.0632,-113.80162,12.63663,5.61208,2.47884,-18.00595,-1.14481,-3.3267,7.3273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.12327,2.335415,1.228237,1.107178,-1.08938,1.98064,-0.88719,-2.34654,6.23812,-0.27801,68.01032,13.39682,-56.75501,-2.24641,66.96974,-3.14693,6.3786,21.62894,-13.77192,-0.53398,-56.96661,5.52048,High,High,High,,,High,High,High
5,2022-06-12,13:01:13.75,2,1,"Abbot, Levi",1000121675,Right,VIC_HAR,"Stone, Damien",1000131929,Left,KEL_FAL,Undefined,1,Top,1,0,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,76.36887,1.92102,1.979672,2777.226747,73.361036,8:30,5.5679,1.29905,5.48117,-55.13924,-5.29544,-24.1208,2.77209,1.14198,68.54429,-8.195994,-2.320247,0.508133,,,,,,,,,,,,12.71375,-2.68917,-1.45632,50,5.69982,-2.86166,-110.57234,1.86582,15.33999,24.38571,-35.41872,VIC_HAR,KEL_FAL,RoyalPark,WCL,WCL,20220612-RoyalPark-1,6a6df420-ea8a-11ec-a73f-3fb606fcd6a9,74.17836,,,7.82458,,,,,,,367a8d91-62d6-4978-bc80-83b70dec3d42,2022-06-12,20:01:13.75,2022-06-12T13:01:13.7520000-07:00,2022-06-12T20:01:13.7520000Z,,v3,,,,"Young, Russel",1000133539,Right,VIC_HAR,b2f443aa-6196-4f11-9657-73349748150f,55.0165,-111.6732,12.19285,5.5795,3.46475,-17.70936,-1.31151,-3.55417,7.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2022-06-12,13:01:28.86,2,2,"Abbot, Levi",1000121675,Right,VIC_HAR,"Stone, Damien",1000131929,Left,KEL_FAL,Undefined,1,Top,1,0,1,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,78.48443,1.830466,2.51792,2890.042892,64.082124,8:15,5.53764,1.10962,5.47066,-56.59751,-8.99063,-22.51277,2.53641,1.59139,69.90252,-8.547614,-1.495222,0.496599,,,,,,,,,,,,12.11918,-4.50166,-1.31578,50,5.66112,-4.05743,-113.50342,1.64901,15.28395,27.20968,-37.85126,VIC_HAR,KEL_FAL,RoyalPark,WCL,WCL,20220612-RoyalPark-1,73742260-ea8a-11ec-a73f-3fb606fcd6a9,75.90109,,,8.58192,,,,,,,367a8d91-62d6-4978-bc80-83b70dec3d42,2022-06-12,20:01:28.86,2022-06-12T13:01:28.8660000-07:00,2022-06-12T20:01:28.8660000Z,,v3,,,,"Young, Russel",1000133539,Right,VIC_HAR,29063774-fc5e-4ea1-b1c8-d9c27f9cc854,55.02584,-114.70191,13.60484,5.55177,3.31623,-18.92563,-1.12224,-4.73064,7.64198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2022-06-12,13:01:42.29,2,3,"Abbot, Levi",1000121675,Right,VIC_HAR,"Stone, Damien",1000131929,Left,KEL_FAL,Undefined,1,Top,1,1,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,90.56404,0.230123,0.49668,2654.753627,198.964177,12:45,5.6093,1.18584,6.04965,-20.60072,13.50887,4.24516,4.10561,1.99939,82.01978,-3.67824,1.260772,0.420349,,,,,,,,,,,,-2.01453,7.21729,-1.2266,50,5.61615,-1.32408,-131.46949,-0.10642,-3.49486,30.16062,-19.65338,VIC_HAR,KEL_FAL,RoyalPark,WCL,WCL,20220612-RoyalPark-1,7b524b60-ea8a-11ec-a73f-3fb606fcd6a9,89.66948,,,8.54427,,,,,,,367a8d91-62d6-4978-bc80-83b70dec3d42,2022-06-12,20:01:42.29,2022-06-12T13:01:42.2910000-07:00,2022-06-12T20:01:42.2910000Z,,v3,,,,"Young, Russel",1000133539,Right,VIC_HAR,4298c7e6-1efe-47df-9c50-7f516ef6c8d9,54.44486,-132.48526,15.08031,5.60859,0.55549,-9.82669,-1.18399,-1.20637,-1.74743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2022-06-12,13:01:56.11,2,4,"Abbot, Levi",1000121675,Right,VIC_HAR,"Stone, Damien",1000131929,Left,KEL_FAL,Undefined,1,Top,1,2,1,Fastball,Cutter,FoulBall,Undefined,Undefined,Undefined,0,0,,89.03919,-1.059953,-0.717372,2632.126366,194.607035,12:30,5.54713,1.26838,6.08965,-22.4823,12.708,3.00292,2.69295,0.855,80.91488,-5.302331,-0.176173,0.426956,68.93933,37.684662,-134.417768,4625.013762,,,,,55.84286,,,-1.76421,7.22634,-1.21463,50,5.45359,1.49485,-129.28653,-3.08656,-2.96272,28.91953,-20.03847,VIC_HAR,KEL_FAL,RoyalPark,WCL,WCL,20220612-RoyalPark-1,83bd2400-ea8a-11ec-a73f-3fb606fcd6a9,88.28183,33.47163,,8.12431,,,,0.67097,2.43763,-0.67746,367a8d91-62d6-4978-bc80-83b70dec3d42,2022-06-12,20:01:56.11,2022-06-12T13:01:56.1110000-07:00,2022-06-12T20:01:56.1110000Z,,v3,,,,"Young, Russel",1000133539,Right,VIC_HAR,101a0d4c-3231-403a-8bd5-bbd3035d9b1c,54.40678,-130.26853,14.45977,5.54685,-2.40612,-10.01923,-1.2671,1.59545,-1.48136,37.685669,0.67097,-56.00327,0.33069,2.24009,-0.80739,0.24362,-0.04274,-0.00236,0.00329,2.43763,61.8106,-30.80642,5.03016,-1.14917,0.27092,-0.10039,0.05708,-0.01723,-0.67746,-57.15319,11.42469,-1.52952,0.22084,-0.02591,0.05309,-0.05069,0.01711,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
9,2022-06-12,13:02:17.29,2,5,"Abbot, Levi",1000121675,Right,VIC_HAR,"Stone, Damien",1000131929,Left,KEL_FAL,Undefined,1,Top,1,2,2,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,75.20008,-0.285764,1.293675,2747.898516,44.80718,7:30,5.61213,1.15503,5.60715,-64.38696,-13.74131,-15.40115,-0.02026,1.07937,68.83787,-11.966438,-1.471022,0.512203,,,,,,,,,,,,8.29245,-6.46178,-1.2553,50,5.54572,-1.90457,-109.1596,-2.62454,9.82158,22.51234,-39.82739,VIC_HAR,KEL_FAL,RoyalPark,WCL,WCL,20220612-RoyalPark-1,903e9650-ea8a-11ec-a73f-3fb606fcd6a9,73.58881,,,6.36221,,,,,,,367a8d91-62d6-4978-bc80-83b70dec3d42,2022-06-12,20:02:17.29,2022-06-12T13:02:17.2900000-07:00,2022-06-12T20:02:17.2900000Z,,v3,,,,"Young, Russel",1000133539,Right,VIC_HAR,1746181b-ee99-4def-852b-124dd9256fa5,54.89501,-110.16449,11.25617,5.62319,-0.84676,-19.91369,-1.1605,-2.34298,4.91079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2022-06-12,13:02:43.02,2,6,"Abbot, Levi",1000121675,Right,VIC_HAR,"Stone, Damien",1000131929,Left,KEL_FAL,Undefined,1,Top,1,3,2,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,88.4372,-1.390167,-0.761724,2570.273278,209.490239,1:00,5.53969,1.34506,6.08758,-22.71021,13.02052,6.67276,2.36082,1.19645,80.30019,-5.675742,0.44101,0.430222,80.35144,41.669217,-41.87841,4303.747552,73.188,71.70795,-82.11855,252.68973,231.93981,-51.024311,4.377531,-3.67929,7.50272,-1.28981,50,5.42051,1.43432,-128.38567,-3.81117,-6.08328,28.91322,-19.76923,VIC_HAR,KEL_FAL,RoyalPark,WCL,WCL,20220612-RoyalPark-1,9f8fa360-ea8a-11ec-a73f-3fb606fcd6a9,87.61163,76.34563,,8.13701,,,,0.7316,2.42745,-1.24094,367a8d91-62d6-4978-bc80-83b70dec3d42,2022-06-12,20:02:43.02,2022-06-12T13:02:43.0200000-07:00,2022-06-12T20:02:43.0200000Z,FlyBall,v3,,,,"Young, Russel",1000133539,Right,VIC_HAR,337dfe2e-b202-413a-a514-ac22ccc942b1,54.40911,-129.37482,14.45661,5.53932,-3.13484,-9.88462,-1.34244,1.64243,-3.04164,134.254032,0.79564,63.99498,-9.97053,-8.546,11.47274,-6.04591,1.63492,-0.22097,0.01182,2.42619,78.43756,-25.40406,4.36808,-2.43901,1.30019,-0.41127,0.06648,-0.00426,-1.2265,-59.16693,5.27125,-3.87417,4.17255,-2.3854,0.72366,-0.11034,0.00665,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
