PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2022-07-24,13:08:42.51,1,1,"Beitel, Ryan",1000051028,Right,BEL_BEL,"Edwards, Kameron",10029485,Left,KEL_FAL,Undefined,1,Top,0,0,0,Fastball,Sinker,FoulBall,Undefined,Undefined,Undefined,0,0,,88.44209,-2.29683,-2.067723,1964.930797,221.054034,1:15,6.16459,1.0176,5.21949,-20.5971,16.37395,13.14442,2.28613,0.16805,80.30467,-6.141801,0.261793,0.437625,38.47609,35.672577,-130.550053,2031.132555,,,,,20.85189,,,-7.23713,9.25493,-0.83724,50,5.9376,4.03664,-128.10716,-5.84727,-11.93081,28.43883,-16.91681,BEL_BEL,KEL_FAL,JoeMartinStadium,WCL,WCL,20220724-JoeMartinStadium-1,6aac5800-0b8c-11ed-a366-a3733ce8958d,86.12953,14.37116,,8.13742,,,,2.27461,2.42284,-0.19974,b06aa403-23d9-4617-bf48-a894fcd45499,2022-07-24,20:08:42.51,2022-07-24T13:08:42.5149326-07:00,2022-07-24T20:08:42.5149326Z,,v3,,,,"Conrad, Blake",10033454,Right,BEL_BEL,2d9d3c1c-c2af-44ba-befc-744b48acf24f,55.27799,-129.27352,14.21941,6.16319,-5.15346,-8.45841,-1.01283,4.52596,-5.96541,,2.27521,-29.81958,0.62278,,,,,,,2.42806,32.76688,-17.63761,,,,,,,-0.20352,-34.7307,2.95975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
2,2022-07-24,13:09:05.29,1,2,"Beitel, Ryan",1000051028,Right,BEL_BEL,"Edwards, Kameron",10029485,Left,KEL_FAL,Undefined,1,Top,0,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,90.16225,-3.66613,-2.399401,1984.495882,218.247428,1:15,6.07009,1.03147,5.22012,-20.08316,15.11367,11.06079,0.94191,-0.304,83.05896,-7.3683,-0.439239,0.426995,,,,,,,,,,,,-6.17611,8.8426,-0.81874,50,5.7164,4.97059,-130.59811,-9.09413,-10.73696,25.80817,-16.80142,BEL_BEL,KEL_FAL,JoeMartinStadium,WCL,WCL,20220724-JoeMartinStadium-1,783bb7e0-0b8c-11ed-a366-a3733ce8958d,88.27368,,,7.1033,,,,,,,b06aa403-23d9-4617-bf48-a894fcd45499,2022-07-24,20:09:05.29,2022-07-24T13:09:05.2991886-07:00,2022-07-24T20:09:05.2991886Z,,v3,,,,"Conrad, Blake",10033454,Right,BEL_BEL,e0be8a3f-1b16-4798-9804-050205b76c9c,55.27848,-131.63708,12.90409,6.06889,-8.41774,-8.40071,-1.02755,5.40284,-5.36848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2022-07-24,13:09:20.21,1,3,"Beitel, Ryan",1000051028,Right,BEL_BEL,"Edwards, Kameron",10029485,Left,KEL_FAL,Undefined,1,Top,0,1,1,Fastball,Sinker,FoulBall,Undefined,Undefined,Undefined,0,0,,89.33236,-1.9134,-1.729324,2135.08515,234.169957,1:45,6.05275,1.07739,5.22057,-23.30139,12.50497,15.78706,2.31054,0.7666,82.04345,-6.206738,1.070202,0.430677,64.57372,33.708939,-131.989971,3883.336656,,,,,58.15822,,,-8.37056,7.09536,-0.93023,50,5.85891,3.19711,-129.61632,-5.18293,-14.29445,26.12441,-20.05727,BEL_BEL,KEL_FAL,JoeMartinStadium,WCL,WCL,20220724-JoeMartinStadium-1,810d1a80-0b8c-11ed-a366-a3733ce8958d,87.51909,31.01566,,7.28892,,,,0.85151,2.02636,-0.68738,b06aa403-23d9-4617-bf48-a894fcd45499,2022-07-24,20:09:20.21,2022-07-24T13:09:20.2114446-07:00,2022-07-24T20:09:20.2114446Z,,v3,,,,"Conrad, Blake",10033454,Right,BEL_BEL,0223ad46-0c1d-43b9-8a22-a55988f6fce2,55.27796,-130.67577,13.06221,6.0526,-4.36953,-10.02864,-1.07164,3.77681,-7.14722,,0.85151,-52.70686,5.02913,0.13563,-0.02282,0.02268,-0.00551,0.00065,-8E-05,2.02636,52.56048,-22.81997,2.35588,-0.43046,0.09769,-0.0156,0.00271,-0.00043,-0.68738,-58.55751,9.3969,-0.86295,0.18014,-0.02081,0.00168,-0.00061,0.0001,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,
4,2022-07-24,13:09:39.14,1,4,"Beitel, Ryan",1000051028,Right,BEL_BEL,"Edwards, Kameron",10029485,Left,KEL_FAL,Undefined,1,Top,0,1,2,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,83.88281,-1.091276,-0.711074,1599.409653,236.880602,2:00,6.1243,1.15073,5.32552,-29.641,10.87442,14.71654,2.63002,1.70984,76.94674,-6.543398,1.904853,0.458122,,,,,,,,,,,,-7.55693,6.14567,-1.09734,50,6.0045,0.88228,-121.76082,-3.3468,-11.35427,23.72173,-22.94017,BEL_BEL,KEL_FAL,JoeMartinStadium,WCL,WCL,20220724-JoeMartinStadium-1,8c74df70-0b8c-11ed-a366-a3733ce8958d,82.27592,,,6.93607,,,,,,,b06aa403-23d9-4617-bf48-a894fcd45499,2022-07-24,20:09:39.14,2022-07-24T13:09:39.1437198-07:00,2022-07-24T20:09:39.1437198Z,,v3,,,,"Conrad, Blake",10033454,Right,BEL_BEL,f1582b4b-b40d-4f77-a824-b5315a6a03b1,55.1716,-122.76423,11.86086,6.12554,-2.37646,-11.47009,-1.14481,1.36256,-5.67713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2022-07-24,13:09:54.06,1,5,"Beitel, Ryan",1000051028,Right,BEL_BEL,"Edwards, Kameron",10029485,Left,KEL_FAL,Undefined,1,Top,0,2,2,Curveball,Curveball,FoulBall,Undefined,Undefined,Undefined,0,0,,78.85304,0.795617,-0.307044,2614.515553,49.852832,7:45,6.14118,0.74785,4.87257,-53.32743,-6.29103,-9.32544,2.45014,-0.31982,72.01181,-8.81615,-1.953064,0.493615,,,,,,,,,,,,4.51181,-2.89803,-0.70931,50,6.174,1.00473,-114.34084,-0.39176,5.91808,22.89254,-35.97536,BEL_BEL,KEL_FAL,JoeMartinStadium,WCL,WCL,20220724-JoeMartinStadium-1,95497660-0b8c-11ed-a366-a3733ce8958d,76.35997,,,6.84123,,,,,,,b06aa403-23d9-4617-bf48-a894fcd45499,2022-07-24,20:09:54.06,2022-07-24T13:09:54.0613518-07:00,2022-07-24T20:09:54.0613518Z,,v3,,,,"Conrad, Blake",10033454,Right,BEL_BEL,5aa25c33-b3b5-4018-9972-420a49bd8385,55.62636,-115.46181,11.44627,6.15005,1.36984,-17.98768,-0.75141,0.71494,2.95904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2022-07-24,13:10:15.38,1,6,"Beitel, Ryan",1000051028,Right,BEL_BEL,"Edwards, Kameron",10029485,Left,KEL_FAL,Undefined,1,Top,0,2,2,Fastball,Four-Seam,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,89.94005,-2.393786,-1.0379,2130.760447,214.685163,1:15,6.19685,1.00225,5.2497,-17.25914,18.4669,11.91615,2.50755,1.01987,81.53882,-5.647652,1.075875,0.430193,,,,,,,,,,,,-6.21634,10.28942,-0.91601,50,5.96483,1.79713,-130.27204,-6.00554,-10.59579,29.44323,-14.63566,BEL_BEL,KEL_FAL,JoeMartinStadium,WCL,WCL,20220724-JoeMartinStadium-1,a1f57b20-0b8c-11ed-a366-a3733ce8958d,87.61743,,,8.40123,,,,,,,b06aa403-23d9-4617-bf48-a894fcd45499,2022-07-24,20:10:15.38,2022-07-24T13:10:15.3860000-07:00,2022-07-24T20:10:15.3860000Z,,v3,,,,"Conrad, Blake",10033454,Right,BEL_BEL,f26d94aa-f1cd-4682-bfd4-ff50994cf725,55.24463,-131.45204,14.72162,6.19376,-5.41898,-7.31783,-0.99655,2.22178,-5.29789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.90835,3.24884,1.755187,1.493652,-2.20064,2.14139,-1.09229,-2.28546,6.5745,-3.22004,67.8687,1.08518,-56.91205,-2.15766,53.5306,-4.4822,6.68745,17.48982,-14.25282,-3.27809,-39.4835,2.40803,High,High,High,,,High,High,High
7,2022-07-24,13:10:45.70,2,1,"Beitel, Ryan",1000051028,Right,BEL_BEL,"Steels, Jacob",1000117532,Right,KEL_FAL,Undefined,1,Top,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,88.92951,-1.719887,-0.401908,1994.67323,213.292379,1:00,6.26451,0.84464,5.13282,-19.55552,16.76095,10.25127,3.01472,1.32042,81.39538,-5.357885,1.412776,0.433734,,,,,,,,,,,,-5.19603,9.1543,-0.81515,50,6.08853,0.42911,-129.00659,-4.55293,-8.77106,26.42198,-16.72128,BEL_BEL,KEL_FAL,JoeMartinStadium,WCL,WCL,20220724-JoeMartinStadium-1,b414c360-0b8c-11ed-a366-a3733ce8958d,86.90222,,,7.53412,,,,,,,b06aa403-23d9-4617-bf48-a894fcd45499,2022-07-24,20:10:45.70,2022-07-24T13:10:45.7014670-07:00,2022-07-24T20:10:45.7014670Z,,v3,,,,"Conrad, Blake",10033454,Right,BEL_BEL,324aeb7e-9404-4687-9fd5-7e759ad3e448,55.36348,-130.10045,13.21099,6.26269,-3.86068,-8.36064,-0.84044,0.79222,-4.38553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2022-07-24,13:10:58.67,2,2,"Beitel, Ryan",1000051028,Right,BEL_BEL,"Steels, Jacob",1000117532,Right,KEL_FAL,Undefined,1,Top,1,1,0,Fastball,Sinker,FoulBall,Undefined,Undefined,Undefined,0,0,,89.25593,-2.683209,-1.986202,2213.085853,224.579751,1:30,6.07761,1.16065,5.22713,-18.56296,17.41544,16.02788,2.00494,0.6284,81.74994,-6.143936,0.854921,0.43171,,,,,,,,,,,,-8.6006,9.79619,-0.99029,50,5.8167,3.76604,-129.39402,-6.70125,-14.60402,26.60569,-15.53996,BEL_BEL,KEL_FAL,JoeMartinStadium,WCL,WCL,20220724-JoeMartinStadium-1,bbd83870-0b8c-11ed-a366-a3733ce8958d,87.30958,,,7.50599,,,,,,,b06aa403-23d9-4617-bf48-a894fcd45499,2022-07-24,20:10:58.67,2022-07-24T13:10:58.6758542-07:00,2022-07-24T20:10:58.6758542Z,,v3,,,,"Conrad, Blake",10033454,Right,BEL_BEL,4b282080-b4e8-4b25-a594-9aa1bfd432ba,55.27155,-130.47345,13.30284,6.07578,-6.07077,-7.76998,-1.1551,4.35854,-7.30201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2022-07-24,13:11:15.56,2,3,"Beitel, Ryan",1000051028,Right,BEL_BEL,"Steels, Jacob",1000117532,Right,KEL_FAL,Undefined,1,Top,1,1,1,Curveball,Curveball,FoulBall,Undefined,Undefined,Undefined,0,0,,79.08852,-0.599265,-1.770421,2556.620679,8.819038,6:15,6.09202,1.01918,5.04058,-54.667,-8.50874,-1.54134,0.97085,-0.77987,73.07111,-10.410767,-2.043565,0.488986,,,,,,,,,,,,0.27004,-3.74343,-0.84895,50,5.99041,3.60988,-114.78421,-3.18457,0.35948,21.67963,-37.15744,BEL_BEL,KEL_FAL,JoeMartinStadium,WCL,WCL,20220724-JoeMartinStadium-1,c5de2370-0b8c-11ed-a366-a3733ce8958d,77.08293,,,6.0174,,,,,,,b06aa403-23d9-4617-bf48-a894fcd45499,2022-07-24,20:11:15.56,2022-07-24T13:11:15.5691918-07:00,2022-07-24T20:11:15.5691918Z,,v3,,,,"Conrad, Blake",10033454,Right,BEL_BEL,0f4da614-6646-40f2-beb0-b7792b35f1d7,55.46056,-115.81097,10.83981,6.09956,-1.42477,-18.57872,-1.01952,3.59285,0.17974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2022-07-24,13:11:38.41,2,4,"Beitel, Ryan",1000051028,Right,BEL_BEL,"Steels, Jacob",1000117532,Right,KEL_FAL,Undefined,1,Top,1,1,2,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,79.19992,1.818778,-0.164588,2783.399429,32.636284,7:00,6.17549,0.87015,4.81296,-54.61527,-8.22949,-6.19414,3.34773,0.19806,72.70125,-8.002507,-1.255877,0.490189,,,,,,,,,,,,2.98378,-4.05666,-0.84822,50,6.30891,0.59689,-114.89408,1.56709,3.98676,21.36933,-37.59432,BEL_BEL,KEL_FAL,JoeMartinStadium,WCL,WCL,20220724-JoeMartinStadium-1,d3739dd0-0b8c-11ed-a366-a3733ce8958d,76.89364,,,6.49868,,,,,,,b06aa403-23d9-4617-bf48-a894fcd45499,2022-07-24,20:11:38.41,2022-07-24T13:11:38.4175502-07:00,2022-07-24T20:11:38.4175502Z,,v3,,,,"Conrad, Blake",10033454,Right,BEL_BEL,885a9a00-7e69-4e1a-8d17-3deca5257882,55.68651,-115.9469,10.68467,6.18608,3.41928,-18.79716,-0.87279,0.40047,1.99338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
