PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2022-06-19,13:05:10.94,1,1,"Harvey, Ryan",1000047508,Right,RID_RAP,"Canton, Sam",1000120635,Left,COW_BLA,Undefined,1,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,91.32673,-0.116741,-0.72996,2177.4965,201.25359,12:45,5.51976,1.17258,6.42413,-14.52863,18.66281,6.80528,4.20173,1.06868,82.34035,-2.956967,0.503598,0.414653,,,,,,,,,,,,-3.75225,10.08705,-1.12326,50,5.50447,1.40507,-132.61058,-0.61374,-6.59251,31.89174,-14.45166,RID_RAP,COW_BLA,RidgefieldComplex,WCL,WCL,20220619-RidgefieldComplex-1,203b81c0-f00b-11ec-be48-555b22549617,90.90127,,,8.98638,,,,,,,d2635290-b105-420a-8cf0-d0f713a01234,2022-06-19,20:05:10.94,2022-06-19T13:05:10.9422136-07:00,2022-06-19T20:05:10.9422136Z,,v3,,,,"Sharp, Jacob",1000059988,Right,RID_RAP,0fc3941d-18e8-46a6-b66c-6ae61643bf45,54.07086,-133.586,15.94587,5.51648,-0.17174,-7.22583,-1.16932,1.60671,-3.29626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2022-06-19,13:05:20.23,1,2,"Harvey, Ryan",1000047508,Right,RID_RAP,"Canton, Sam",1000120635,Left,COW_BLA,Undefined,1,Top,0,1,0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,90.41839,-2.271474,-2.074103,2250.032823,201.647558,12:45,5.49288,0.99267,6.07852,-15.07895,19.34536,7.18323,2.13221,-0.32857,81.58588,-5.189188,-0.781313,0.422283,56.25897,31.388337,-61.153436,3773.127664,43.64457,25.20713,-100.97092,154.77612,114.23015,-68.9793,2.750547,-4.36272,11.05564,-0.83606,50,5.30918,4.44276,-131.05435,-5.59718,-7.48061,31.33843,-13.21722,RID_RAP,COW_BLA,RidgefieldComplex,WCL,WCL,20220619-RidgefieldComplex-1,25c77d60-f00b-11ec-be48-555b22549617,89.25866,29.36778,,8.8325,,,,0.82549,2.00997,0.40116,d2635290-b105-420a-8cf0-d0f713a01234,2022-06-19,20:05:20.23,2022-06-19T13:05:20.2352184-07:00,2022-06-19T20:05:20.2352184Z,LineDrive,v3,,,,"Sharp, Jacob",1000059988,Right,RID_RAP,537d629b-a971-4cce-ad8a-11baa8cdfce0,54.41788,-132.10655,15.66922,5.48966,-5.15341,-6.60861,-0.98944,4.69392,-3.74031,130.024398,0.8254,33.98899,-8.25069,1.84732,-0.44795,0.13319,-0.03904,0.00694,-0.00046,2.01003,42.97207,-18.12452,1.17796,-0.18938,0.02221,-0.00383,0.00241,-0.00045,0.40122,-61.6999,5.02933,-1.01807,0.24921,-0.08417,0.02683,-0.00468,0.00028,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
3,2022-06-19,13:05:39.35,1,3,"Harvey, Ryan",1000047508,Right,RID_RAP,"Canton, Sam",1000120635,Left,COW_BLA,Undefined,1,Top,0,1,1,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,91.16947,-0.763155,-1.666736,2321.679915,202.033153,12:45,5.51579,1.03261,6.17808,-15.78127,17.7828,6.72583,3.49559,0.05346,82.4345,-3.810104,-0.453693,0.416974,55.55473,8.009067,-169.202843,3105.056144,,,,61.12259,40.36187,-170.15222,0.789428,-3.95453,9.74071,-0.90976,50,5.44987,3.55889,-132.29776,-2.18149,-6.93765,30.89607,-15.08529,RID_RAP,COW_BLA,RidgefieldComplex,WCL,WCL,20220619-RidgefieldComplex-1,31246ce0-f00b-11ec-be48-555b22549617,90.39523,5.07597,,8.73497,,,,,,,d2635290-b105-420a-8cf0-d0f713a01234,2022-06-19,20:05:39.35,2022-06-19T13:05:39.3554488-07:00,2022-06-19T20:05:39.3554488Z,GroundBall,v3,,,,"Sharp, Jacob",1000059988,Right,RID_RAP,633fe93f-8795-4cf0-ad06-49cc1053fc93,54.31679,-133.30206,15.44804,5.51282,-1.69112,-7.54264,-1.02911,3.78441,-3.46882,17.438449,-2.12978,-79.1736,7.08153,,,,,,,3.5809,10.69801,-19.35479,,,,,,,-0.11403,-15.0054,2.4253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
4,2022-06-19,13:05:58.42,1,4,"Harvey, Ryan",1000047508,Right,RID_RAP,"Canton, Sam",1000120635,Left,COW_BLA,Undefined,1,Top,0,1,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,92.06648,-1.199288,0.430791,2283.033511,212.649875,1:00,5.51665,1.08428,6.21207,-13.67965,19.41596,11.66221,3.26967,2.45371,82.73836,-3.875783,2.536,0.414053,,,,,,,,,,,,-5.8165,10.74686,-1.12172,50,5.41957,-1.51767,-133.54663,-3.11876,-10.31639,33.55797,-13.1129,RID_RAP,COW_BLA,RidgefieldComplex,WCL,WCL,20220619-RidgefieldComplex-1,3c7eeb60-f00b-11ec-be48-555b22549617,91.03278,,,9.32812,,,,,,,d2635290-b105-420a-8cf0-d0f713a01234,2022-06-19,20:05:58.42,2022-06-19T13:05:58.4282168-07:00,2022-06-19T20:05:58.4282168Z,,v3,,,,"Sharp, Jacob",1000059988,Right,RID_RAP,56804c6b-47af-4a50-a91b-fa11c749c18e,54.28168,-134.61824,16.77899,5.51247,-2.70002,-6.55645,-1.07851,-1.18823,-5.1582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2022-06-19,13:06:10.86,1,5,"Harvey, Ryan",1000047508,Right,RID_RAP,"Canton, Sam",1000120635,Left,COW_BLA,Undefined,1,Top,0,2,2,Slider,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,81.66222,0.119199,-1.416392,1875.263583,248.861446,2:15,5.24333,1.31183,5.26459,-33.89801,10.2493,21.87816,2.53051,1.80414,72.69091,-6.184473,2.466331,0.478215,,,,,,,,,,,,-11.35816,5.59142,-1.19877,50,5.23008,1.97109,-118.1258,-0.90016,-15.56838,28.77266,-24.51004,RID_RAP,COW_BLA,RidgefieldComplex,WCL,WCL,20220619-RidgefieldComplex-1,43fa0cd0-f00b-11ec-be48-555b22549617,78.81897,,,8.97131,,,,,,,d2635290-b105-420a-8cf0-d0f713a01234,2022-06-19,20:06:10.86,2022-06-19T13:06:10.8603960-07:00,2022-06-19T20:06:10.8603960Z,,v3,,,,"Sharp, Jacob",1000059988,Right,RID_RAP,7ec85986-f46c-45ce-a0a5-5ccb6123c842,55.22923,-119.39273,14.38633,5.24595,0.17907,-12.25502,-1.30066,2.6566,-7.78419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2022-06-19,13:06:22.50,1,6,"Harvey, Ryan",1000047508,Right,RID_RAP,"Canton, Sam",1000120635,Left,COW_BLA,Undefined,1,Top,0,3,2,Fastball,Four-Seam,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,91.98663,-0.674812,-2.158528,2189.271543,204.922361,12:45,5.46449,0.9775,6.35485,-13.20119,19.88481,8.65965,3.74283,-0.28851,82.31629,-3.28397,-0.592239,0.413994,,,,,,,,,,,,-5.18071,10.87827,-0.82452,50,5.40895,4.65193,-133.35738,-1.85839,-9.13791,34.17329,-12.98664,RID_RAP,COW_BLA,RidgefieldComplex,WCL,WCL,20220619-RidgefieldComplex-1,4ae21600-f00b-11ec-be48-555b22549617,91.04594,,,9.67034,,,,,,,d2635290-b105-420a-8cf0-d0f713a01234,2022-06-19,20:06:22.50,2022-06-19T13:06:22.5010000-07:00,2022-06-19T20:06:22.5010000Z,,v3,,,,"Sharp, Jacob",1000059988,Right,RID_RAP,bd86fb91-bb4a-4d04-bc40-8fa049a08639,54.13857,-134.41371,17.08664,5.46019,-1.45696,-6.49332,-0.97268,4.93439,-4.56895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.69326,,,0.908691,,,,5.8417,4.66059,-5.13467,73.45794,6.06266,-51.32402,5.85305,77.74722,-3.67873,4.73011,15.13652,-14.99984,-5.24897,-58.25293,8.23798,High,High,High,,,High,Medium,Medium
7,2022-06-19,13:06:49.79,2,1,"Harvey, Ryan",1000047508,Right,RID_RAP,"Schwarz, Matthew",1000131995,Right,COW_BLA,Undefined,1,Top,1,0,0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,90.69241,-1.496932,-0.784266,2279.997543,209.749679,1:00,5.4719,1.02621,6.24109,-17.12269,17.06918,9.01241,2.66382,1.05381,81.26877,-4.807995,0.844261,0.420855,93.48943,65.057216,-47.306384,3984.141568,,,,,64.31862,,,-4.96524,9.74985,-0.97221,50,5.35208,1.42931,-131.54089,-3.90167,-8.50228,33.8032,-15.4788,RID_RAP,COW_BLA,RidgefieldComplex,WCL,WCL,20220619-RidgefieldComplex-1,5b2e7300-f00b-11ec-be48-555b22549617,89.56151,144.37248,,9.42364,,,,2.75386,2.68175,-0.99379,d2635290-b105-420a-8cf0-d0f713a01234,2022-06-19,20:06:49.79,2022-06-19T13:06:49.7948728-07:00,2022-06-19T20:06:49.7948728Z,,v3,,,,"Sharp, Jacob",1000059988,Right,RID_RAP,b36080db-0d20-4da5-8ca4-f73b86140c35,54.2554,-132.62992,16.9016,5.46974,-3.40299,-7.7394,-1.02267,1.70323,-4.25114,166.314408,2.75386,39.20924,-21.66938,7.74143,-2.17462,0.53313,-0.10213,0.01168,-0.00044,2.68175,124.32852,-28.04013,2.75436,-0.11146,-0.12806,0.06444,-0.01741,0.0021,-0.99379,-42.50022,9.66654,-3.15745,0.82964,-0.1893,0.03194,-0.00251,-7E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
8,2022-06-19,13:07:31.29,2,2,"Harvey, Ryan",1000047508,Right,RID_RAP,"Schwarz, Matthew",1000131995,Right,COW_BLA,Undefined,1,Top,1,0,1,Slider,Slider,FoulBall,Undefined,Undefined,Undefined,0,0,,80.77326,-0.341943,-0.228414,2302.202514,84.293794,8:45,5.29123,1.17944,5.44345,-42.84376,0.95032,-5.02933,1.40075,0.54646,73.82076,-8.172514,-1.125263,0.476298,113.91508,-31.4522,-175.164356,,,,,1.98448,3.57176,-36.726507,0.024842,2.49882,0.91732,-1.15555,50,5.23117,0.66457,-117.24933,-2.16162,3.45014,23.857,-30.90748,RID_RAP,COW_BLA,RidgefieldComplex,WCL,WCL,20220619-RidgefieldComplex-1,73ee0d10-f00b-11ec-be48-555b22549617,79.13618,2.1682,,6.9525,,,,,,,d2635290-b105-420a-8cf0-d0f713a01234,2022-06-19,20:07:31.29,2022-06-19T13:07:31.2993336-07:00,2022-06-19T20:07:31.2993336Z,GroundBall,v3,,,,"Sharp, Jacob",1000059988,Right,RID_RAP,d1cb30eb-a0d1-4d7a-b781-4a1fa63b0b39,55.05666,-118.27374,11.9285,5.29549,-0.83446,-15.45374,-1.18091,0.51642,1.72507,,5.12341,-142.18501,,,,,,,,2.1686,-87.27866,,,,,,,,-0.88784,-12.02869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
9,2022-06-19,13:07:57.92,2,3,"Harvey, Ryan",1000047508,Right,RID_RAP,"Schwarz, Matthew",1000131995,Right,COW_BLA,Undefined,1,Top,1,0,2,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,94.22776,-2.709947,-1.288624,2253.872705,199.958264,12:45,5.59411,0.86907,6.44961,-12.01788,19.30336,6.59024,2.10039,0.23414,84.81258,-5.079502,-0.093536,0.402801,,,,,,,,,,,,-3.87107,11.31867,-0.78058,50,5.39646,2.79842,-136.65104,-6.73951,-7.19243,34.99775,-11.14391,RID_RAP,COW_BLA,RidgefieldComplex,WCL,WCL,20220619-RidgefieldComplex-1,83c0a630-f00b-11ec-be48-555b22549617,93.57578,,,9.41518,,,,,,,d2635290-b105-420a-8cf0-d0f713a01234,2022-06-19,20:07:57.92,2022-06-19T13:07:57.9207224-07:00,2022-06-19T20:07:57.9207224Z,,v3,,,,"Sharp, Jacob",1000059988,Right,RID_RAP,6825f02a-5171-4c48-bfdc-924912d95e63,54.04703,-137.68363,17.49887,5.59045,-6.41072,-5.57196,-0.86628,3.01063,-3.59621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2022-06-19,13:08:15.60,2,4,"Harvey, Ryan",1000047508,Right,RID_RAP,"Schwarz, Matthew",1000131995,Right,COW_BLA,Undefined,1,Top,1,0,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,93.41882,-0.278603,-1.761566,2295.184717,208.423794,1:00,5.61723,0.70479,6.35878,-15.50898,16.47048,8.27784,4.06828,-0.22712,83.814,-3.293716,-0.26358,0.407012,,,,,,,,,,,,-4.86394,8.9854,-0.58071,50,5.58962,3.81113,-135.52497,-1.06619,-8.87875,34.73198,-15.77192,RID_RAP,COW_BLA,RidgefieldComplex,WCL,WCL,20220619-RidgefieldComplex-1,8e514500-f00b-11ec-be48-555b22549617,92.60772,,,9.60482,,,,,,,d2635290-b105-420a-8cf0-d0f713a01234,2022-06-19,20:08:15.60,2022-06-19T13:08:15.6041784-07:00,2022-06-19T20:08:15.6041784Z,,v3,,,,"Sharp, Jacob",1000059988,Right,RID_RAP,8c93dc8f-8936-4df0-9528-8aa2cd5a7238,54.13606,-136.58084,17.36599,5.61475,-0.58672,-7.88596,-0.70067,4.08105,-4.43938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
