PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2022-07-22,18:09:10.57,1,1,"Ward, KJ",1000131802,Right,EDM_RIV,"Morgan, Grady",1000131841,Left,VIC_HAR,Undefined,1,Top,0,0,0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,88.22382,-0.291027,-1.906537,1866.401272,239.711344,2:00,6.10648,1.63435,6.53184,-25.05836,9.62981,14.79296,3.75117,1.11759,81.40993,-5.004811,0.780762,0.423899,,,,,,,,,,,,-8.21119,5.44662,-1.50771,50,6.07541,3.70627,-128.37259,-1.39226,-13.82575,24.33037,-23.00318,EDM_RIV,VIC_HAR,ReMaxField,WCL,WCL,20220722-ReMaxField-1,0f4ba6f0-0a24-11ed-8440-75ef8ee4e5c4,88.91849,,,6.81389,,,,,,,8605b69b-5686-4492-b11c-3018357cbdd9,2022-07-23,01:09:10.57,2022-07-22T18:09:10.5798162-07:00,2022-07-23T01:09:10.5798162Z,,v3,,,,"Ossanna, Mark",1000131797,Right,EDM_RIV,f77bec2f-f147-477c-8ed7-0129ddb93782,53.96709,-129.12228,12.16519,6.10739,-0.68346,-11.50159,-1.62847,4.13228,-6.91288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2022-07-22,18:09:22.38,1,2,"Ward, KJ",1000131802,Right,EDM_RIV,"Morgan, Grady",1000131841,Left,VIC_HAR,Undefined,1,Top,0,1,0,Fastball,Sinker,FoulBall,Undefined,Undefined,Undefined,0,0,,89.70204,-2.165884,-2.767416,1986.992168,247.515258,2:15,5.92017,1.44559,7.11813,-25.05805,7.58989,16.24198,1.86417,0.28691,83.54921,-6.88993,0.21655,0.411244,71.13975,13.292676,-156.41084,2230.398662,,,,117.93486,48.47536,-157.135845,1.292278,-9.4106,4.86197,-1.28615,50,5.78392,5.76235,-130.57316,-5.61598,-16.50124,23.45637,-23.64867,EDM_RIV,VIC_HAR,ReMaxField,WCL,WCL,20220722-ReMaxField-1,16584f20-0a24-11ed-8440-75ef8ee4e5c4,91.65473,8.70862,,6.15284,,,,1.63611,1.72659,-0.24604,8605b69b-5686-4492-b11c-3018357cbdd9,2022-07-23,01:09:22.38,2022-07-22T18:09:22.3843858-07:00,2022-07-23T01:09:22.3843858Z,GroundBall,v3,,,,"Ossanna, Mark",1000131797,Right,EDM_RIV,03057395-c9a8-4c8f-b057-679817aabdb3,53.38335,-131.17954,11.72819,5.9212,-5.00463,-11.82433,-1.44063,6.18893,-8.25062,20.406978,1.63611,-93.05735,6.13097,-0.17976,-0.12222,0.42442,-0.50246,0.30226,-0.07309,1.72659,23.99014,-21.56196,1.82549,-0.46305,0.4422,-0.39341,0.19427,-0.03853,-0.24605,-40.63468,4.12033,0.01499,-0.14007,0.38275,-0.43978,0.25829,-0.06111,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
3,2022-07-22,18:09:41.51,1,3,"Ward, KJ",1000131802,Right,EDM_RIV,"Morgan, Grady",1000131841,Left,VIC_HAR,Undefined,1,Top,0,1,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,73.55558,-0.554335,-1.615736,1272.720824,263.65612,2:45,5.593,1.58846,7.25542,-45.72495,3.18748,15.11556,1.28089,1.386,67.94705,-9.1729,1.174499,0.503363,,,,,,,,,,,,-8.59327,2.37197,-1.4998,50,5.5493,2.59295,-107.10455,-2.06593,-9.96844,18.7318,-29.42249,EDM_RIV,VIC_HAR,ReMaxField,WCL,WCL,20220722-ReMaxField-1,21cee120-0a24-11ed-8440-75ef8ee4e5c4,74.88128,,,5.60853,,,,,,,8605b69b-5686-4492-b11c-3018357cbdd9,2022-07-23,01:09:41.51,2022-07-22T18:09:41.5181842-07:00,2022-07-23T01:09:41.5181842Z,,v3,,,,"Ossanna, Mark",1000131797,Right,EDM_RIV,79d92b26-56b5-4e7b-9927-5a2ed3b02b39,53.24393,-107.6704,9.3659,5.59828,-1.17714,-14.71124,-1.58268,2.89407,-4.98422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2022-07-22,18:09:54.73,1,4,"Ward, KJ",1000131802,Right,EDM_RIV,"Morgan, Grady",1000131841,Left,VIC_HAR,Undefined,1,Top,0,2,1,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,90.42929,-3.576707,-3.58845,2153.688771,238.754534,2:00,5.93456,1.44259,6.95738,-22.92328,10.02485,14.79442,0.75931,-0.59384,83.02819,-7.913653,-0.881763,0.41313,,,,,,,,,,,,-8.9376,6.66961,-1.22454,50,5.70432,7.69777,-131.16166,-8.83471,-15.56161,27.87195,-20.56128,EDM_RIV,VIC_HAR,ReMaxField,WCL,WCL,20220722-ReMaxField-1,299b2fd0-0a24-11ed-8440-75ef8ee4e5c4,91.23622,,,7.40109,,,,,,,8605b69b-5686-4492-b11c-3018357cbdd9,2022-07-23,01:09:54.73,2022-07-22T18:09:54.7335698-07:00,2022-07-23T01:09:54.7335698Z,,v3,,,,"Ossanna, Mark",1000131797,Right,EDM_RIV,833aa00e-afcc-4048-b530-4e02ef014334,53.54229,-131.91225,13.93597,5.93478,-8.28099,-10.28064,-1.43748,8.11685,-7.78081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2022-07-22,18:10:08.48,1,5,"Ward, KJ",1000131802,Right,EDM_RIV,"Morgan, Grady",1000131841,Left,VIC_HAR,Undefined,1,Top,0,3,1,Fastball,Sinker,FoulBall,Undefined,Undefined,Undefined,0,0,,88.94375,-1.674461,-2.352314,1966.624656,228.662744,1:30,5.91832,1.45166,6.8866,-21.36135,12.77513,13.24887,2.61088,0.41132,81.12667,-5.759828,0.070229,0.420514,78.56997,59.580478,-30.585745,,75.53382,118.69347,-79.96648,191.38556,191.38556,-50.531602,5.377877,-7.75949,7.62611,-1.30713,50,5.8046,4.83179,-129.26316,-4.33553,-13.05858,28.28899,-19.33994,EDM_RIV,VIC_HAR,ReMaxField,WCL,WCL,20220722-ReMaxField-1,31ce56a0-0a24-11ed-8440-75ef8ee4e5c4,89.63413,118.9921,,7.81708,,,,1.74384,2.82889,-0.42723,8605b69b-5686-4492-b11c-3018357cbdd9,2022-07-23,01:10:08.48,2022-07-22T18:10:08.4841490-07:00,2022-07-23T01:10:08.4841490Z,Popup,v3,,,,"Ossanna, Mark",1000131797,Right,EDM_RIV,7d61ed85-113f-4af1-af0c-e30fbe5d5e70,53.61184,-130.0512,14.1445,5.91787,-3.79678,-9.66997,-1.44679,5.19556,-6.52929,154.88615,1.71756,50.71402,-19.74151,8.65412,-3.31714,0.94002,-0.16374,0.01551,-0.00063,2.81996,99.59151,-27.38478,4.60325,-1.87843,0.6924,-0.153,0.01745,-0.00082,-0.43741,-29.50197,-1.91165,2.22297,-1.13659,0.36096,-0.06674,0.00654,-0.00027,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
6,2022-07-22,18:10:47.07,1,6,"Ward, KJ",1000131802,Right,EDM_RIV,"Morgan, Grady",1000131841,Left,VIC_HAR,Undefined,1,Top,0,3,2,Fastball,Sinker,BallCalled,Walk,Undefined,Undefined,0,0,,90.41102,-1.524731,-0.577862,1964.485934,226.953136,1:30,6.04145,1.49548,6.84973,-19.63281,13.11761,13.00036,3.01481,2.05196,83.19384,-5.267667,1.799365,0.411889,,,,,,,,,,,,-7.02221,7.67619,-1.46239,50,5.93664,0.83793,-131.5766,-4.01923,-12.36492,26.75915,-18.65761,EDM_RIV,VIC_HAR,ReMaxField,WCL,WCL,20220722-ReMaxField-1,48ca20a0-0a24-11ed-8440-75ef8ee4e5c4,91.51125,,,7.21717,,,,,,,8605b69b-5686-4492-b11c-3018357cbdd9,2022-07-23,01:10:47.07,2022-07-22T18:10:47.0738962-07:00,2022-07-23T01:10:47.0738962Z,,v3,,,,"Ossanna, Mark",1000131797,Right,EDM_RIV,985571cd-2b13-474f-8928-78d0642e91fc,53.64829,-132.31648,13.37958,6.04064,-3.50335,-9.32881,-1.49029,1.17982,-6.18246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2022-07-22,18:11:23.47,2,1,"Ward, KJ",1000131802,Right,EDM_RIV,"Brown, Jessada",1000094158,Right,VIC_HAR,Undefined,1,Top,0,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,87.5316,-3.406539,-1.067242,1978.898619,229.289329,1:45,6.0166,1.16148,7.25573,-21.90411,12.34745,13.23713,1.10532,1.29897,81.35465,-7.562624,1.373872,0.421222,,,,,,,,,,,,-7.44138,7.82319,-1.10398,50,5.81649,1.94524,-127.36718,-8.10662,-12.36093,23.41621,-19.17891,EDM_RIV,VIC_HAR,ReMaxField,WCL,WCL,20220722-ReMaxField-1,5e87ec60-0a24-11ed-8440-75ef8ee4e5c4,89.48345,,,6.17695,,,,,,,8605b69b-5686-4492-b11c-3018357cbdd9,2022-07-23,01:11:23.47,2022-07-22T18:11:23.4781202-07:00,2022-07-23T01:11:23.4781202Z,,v3,,,,"Ossanna, Mark",1000131797,Right,EDM_RIV,35e46438-7213-4e01-8da0-995ec54a8dd6,53.24463,-127.9623,11.70811,6.01633,-7.61919,-9.58946,-1.15741,2.2594,-6.18047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2022-07-22,18:11:39.59,2,2,"Ward, KJ",1000131802,Right,EDM_RIV,"Brown, Jessada",1000094158,Right,VIC_HAR,Undefined,1,Top,0,1,0,Fastball,Changeup,FoulBall,Undefined,Undefined,Undefined,0,0,,88.00557,-1.498947,-2.161444,1745.867477,230.864681,1:45,5.94829,1.18126,7.01149,-22.603,11.78012,13.21048,2.701,0.31661,80.9925,-5.804318,0.260367,0.422031,,,,,,,,,,,,-7.665,7.02075,-1.05315,50,5.84903,4.37701,-128.05075,-3.93079,-12.77686,25.46659,-20.47113,EDM_RIV,VIC_HAR,ReMaxField,WCL,WCL,20220722-ReMaxField-1,68204880-0a24-11ed-8440-75ef8ee4e5c4,89.31208,,,7.01308,,,,,,,8605b69b-5686-4492-b11c-3018357cbdd9,2022-07-23,01:11:39.59,2022-07-22T18:11:39.5936274-07:00,2022-07-23T01:11:39.5936274Z,,v3,,,,"Ossanna, Mark",1000131797,Right,EDM_RIV,21799903-a78b-4137-a071-a1acb2ea57cf,53.48804,-128.74258,12.7333,5.94825,-3.37467,-10.23556,-1.17677,4.7241,-6.38843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2022-07-22,18:12:21.17,2,3,"Ward, KJ",1000131802,Right,EDM_RIV,"Brown, Jessada",1000094158,Right,VIC_HAR,Undefined,1,Top,0,1,1,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,70.74516,2.711164,-2.544911,1859.363953,90.162929,9:00,5.8191,1.25111,6.30198,-53.57188,1.79032,-12.89883,3.85694,-2.16999,64.7547,-7.242974,-4.870735,0.535523,,,,,,,,,,,,5.90689,0.72075,-1.05864,50,5.99338,4.97933,-102.61967,3.44804,6.26156,17.91969,-31.41003,EDM_RIV,VIC_HAR,ReMaxField,WCL,WCL,20220722-ReMaxField-1,80f873a0-0a24-11ed-8440-75ef8ee4e5c4,70.38437,,,5.99046,,,,,,,8605b69b-5686-4492-b11c-3018357cbdd9,2022-07-23,01:12:21.17,2022-07-22T18:12:21.1766290-07:00,2022-07-23T01:12:21.1766290Z,,v3,,,,"Ossanna, Mark",1000131797,Right,EDM_RIV,a5935263-c2d3-4842-8caa-6294f6b8b9b4,54.19563,-103.34972,8.95984,5.82684,4.7277,-15.70502,-1.2563,4.72424,3.13078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2022-07-22,18:12:41.14,2,4,"Ward, KJ",1000131802,Right,EDM_RIV,"Brown, Jessada",1000094158,Right,VIC_HAR,Undefined,1,Top,0,2,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,87.60784,-3.193219,-2.867934,2028.928415,222.780398,1:30,5.91748,1.01528,7.05899,-20.47265,14.84308,12.57083,1.30503,-0.54369,79.4434,-7.136029,-0.56269,0.427716,,,,,,,,,,,,-7.60201,9.31953,-0.84562,50,5.71799,5.91604,-127.05681,-7.57643,-12.26773,29.14482,-17.13465,EDM_RIV,VIC_HAR,ReMaxField,WCL,WCL,20220722-ReMaxField-1,8cdae6d0-0a24-11ed-8440-75ef8ee4e5c4,88.12491,,,8.16444,,,,,,,8605b69b-5686-4492-b11c-3018357cbdd9,2022-07-23,01:12:41.14,2022-07-22T18:12:41.1453458-07:00,2022-07-23T01:12:41.1453458Z,,v3,,,,"Ossanna, Mark",1000131797,Right,EDM_RIV,9d86f916-5f40-4934-9899-a5dc0dae1ee0,53.43726,-127.84283,14.57241,5.91609,-7.11431,-8.56733,-1.00964,6.2469,-6.13387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
