PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2022-07-26,20:07:05.90,1,1,"Decrona, Matthew",1000131940,Right,POR_PIC,"Williams, Malcolm",1000133164,Right,WWA_SWE,Undefined,1,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,85.35137,-0.421422,-1.835665,1873.935624,195.770783,12:30,5.72602,1.77649,6.03341,-24.64804,13.57076,3.48508,3.28157,0.36651,77.89729,-5.057221,-1.208824,0.444949,,,,,,,,,,,,-2.30488,7.47552,-1.63495,50,5.67978,3.83099,-123.92377,-1.65441,-3.57659,25.25773,-20.57396,POR_PIC,WWA_SWE,WalkerStadium,WCL,WCL,20220726-WalkerStadium-1,32418ac0-0d59-11ed-8d3f-053b8728d627,84.71189,,,7.45408,,,,,,,712c3d1a-60e6-4dfd-ae89-1054d023f5b0,2022-07-27,03:07:05.90,2022-07-26T20:07:05.9034096-07:00,2022-07-27T03:07:05.9034096Z,,v3,,,,"Leibl, Evan",1000131956,Right,POR_PIC,a1141fab-3004-4be7-914e-59fbe498b0d2,54.46246,-124.82998,12.62887,5.72589,-0.91625,-10.28698,-1.7747,3.95932,-1.78829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2022-07-26,20:07:21.48,1,2,"Decrona, Matthew",1000131940,Right,POR_PIC,"Williams, Malcolm",1000133164,Right,WWA_SWE,Undefined,1,Top,0,1,0,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,85.53,-1.763278,-2.379297,2084.98685,190.325278,12:15,5.6117,1.88561,6.16914,-21.94245,15.98753,2.68728,2.15262,-0.0893,78.12782,-5.91109,-1.894931,0.443264,,,,,,,,,,,,-2.06595,9.14729,-1.70672,50,5.46681,5.05119,-124.1138,-4.44597,-3.21393,25.46068,-17.94388,POR_PIC,WWA_SWE,WalkerStadium,WCL,WCL,20220726-WalkerStadium-1,3b927da0-0d59-11ed-8d3f-053b8728d627,85.0338,,,7.40218,,,,,,,712c3d1a-60e6-4dfd-ae89-1054d023f5b0,2022-07-27,03:07:21.48,2022-07-26T20:07:21.4895600-07:00,2022-07-27T03:07:21.4895600Z,,v3,,,,"Leibl, Evan",1000131956,Right,POR_PIC,21b2d70c-1d03-4c76-a491-ea8b2e65e7e8,54.32714,-124.99832,12.73034,5.61043,-3.82259,-8.97194,-1.88414,5.16284,-1.60697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2022-07-26,20:07:38.77,1,3,"Decrona, Matthew",1000131940,Right,POR_PIC,"Williams, Malcolm",1000133164,Right,WWA_SWE,Undefined,1,Top,0,1,1,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,87.33597,-1.894222,-2.387175,2130.999757,196.959791,12:30,5.67776,1.78102,6.15617,-19.33635,17.23107,4.87374,2.31425,-0.01952,79.34866,-5.578603,-1.508983,0.43523,71.70878,11.721114,164.754315,2612.038009,,,,,33.30502,,,-3.24158,9.8539,-1.60214,50,5.52385,5.08631,-126.68028,-4.73162,-5.22589,27.79314,-16.2881,POR_PIC,WWA_SWE,WalkerStadium,WCL,WCL,20220726-WalkerStadium-1,45d74660-0d59-11ed-8d3f-053b8728d627,86.60355,7.20809,,7.9873,,,,1.41868,2.26534,-0.04443,712c3d1a-60e6-4dfd-ae89-1054d023f5b0,2022-07-27,03:07:38.77,2022-07-26T20:07:38.7708912-07:00,2022-07-27T03:07:38.7708912Z,,v3,,,,"Leibl, Evan",1000131956,Right,POR_PIC,af0ef896-b053-438b-af2d-9a338e513f15,54.34051,-127.62901,13.89657,5.67588,-4.17561,-8.14405,-1.77881,5.2647,-2.61294,294.994094,1.41797,-99.32852,7.73554,,,,,,,2.26887,21.23078,-20.27843,,,,,,,-0.04111,26.9525,-8.73149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
4,2022-07-26,20:08:03.55,1,4,"Decrona, Matthew",1000131940,Right,POR_PIC,"Williams, Malcolm",1000133164,Right,WWA_SWE,Undefined,1,Top,0,1,2,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Out,1,0,,86.50193,-1.079485,-2.406856,1973.765528,205.272396,12:45,5.82247,1.67198,5.99309,-22.01029,15.54832,6.72662,2.98691,0.00078,78.40081,-5.247472,-1.198418,0.441089,79.0258,-19.283908,2.729908,,,,,10.04321,10.04321,2.20399,0.076716,-4.20929,8.70823,-1.48605,50,5.72535,5.00261,-125.46377,-3.01759,-6.64178,27.77363,-18.43348,POR_PIC,WWA_SWE,WalkerStadium,WCL,WCL,20220726-WalkerStadium-1,54a9d4a0-0d59-11ed-8d3f-053b8728d627,85.45312,2.94599,,8.10112,,,,1.62532,2.94599,-0.01479,712c3d1a-60e6-4dfd-ae89-1054d023f5b0,2022-07-27,03:08:03.55,2022-07-26T20:08:03.5546096-07:00,2022-07-27T03:08:03.5546096Z,GroundBall,v3,,,,"Leibl, Evan",1000131956,Right,POR_PIC,770740ab-337b-4791-a42a-8a1ba6486fb5,54.50378,-126.45683,13.88681,5.82147,-2.35849,-9.21674,-1.66916,5.24009,-3.32089,180,1.62095,109.63119,,,,,,,,2.94752,-38.40131,,,,,,,,-0.015,5.22743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
5,2022-07-26,20:08:43.00,2,1,"Decrona, Matthew",1000131940,Right,POR_PIC,"Williams, Josh",1000039268,Left,WWA_SWE,Undefined,1,Top,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,86.86298,-1.587168,-0.729016,1983.321203,194.96578,12:30,5.69088,1.77948,6.13399,-22.42974,14.50977,3.54331,2.35431,1.40093,78.97432,-5.828493,-0.089817,0.437438,,,,,,,,,,,,-2.03862,8.34229,-1.72557,50,5.55812,1.46022,-126.08526,-4.15199,-3.25664,27.46828,-18.84755,POR_PIC,WWA_SWE,WalkerStadium,WCL,WCL,20220726-WalkerStadium-1,6c2a10e0-0d59-11ed-8d3f-053b8728d627,86.16628,,,7.88866,,,,,,,712c3d1a-60e6-4dfd-ae89-1054d023f5b0,2022-07-27,03:08:43.00,2022-07-26T20:08:43.0036464-07:00,2022-07-27T03:08:43.0036464Z,,v3,,,,"Leibl, Evan",1000131956,Right,POR_PIC,b6ad81c5-5404-459f-a82b-84c8a4c06064,54.36133,-127.03184,13.73414,5.69001,-3.50248,-9.42377,-1.77782,1.57245,-1.62832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2022-07-26,20:08:58.67,2,2,"Decrona, Matthew",1000131940,Right,POR_PIC,"Williams, Josh",1000039268,Left,WWA_SWE,Undefined,1,Top,1,1,0,Fastball,Four-Seam,InPlay,Undefined,FlyBall,Out,1,0,,86.64475,-1.897408,-2.619411,2150.110587,190.548147,12:15,5.73366,1.73552,6.1345,-21.54048,15.65784,2.67957,2.1825,-0.46382,78.78735,-5.975093,-2.13691,0.438968,88.60669,52.642897,20.885098,4927.794683,,,,,122.48402,,,-2.18756,9.05288,-1.53694,50,5.57759,5.64458,-125.6665,-4.78941,-3.46878,27.46437,-17.81914,POR_PIC,WWA_SWE,WalkerStadium,WCL,WCL,20220726-WalkerStadium-1,7582a4e0-0d59-11ed-8d3f-053b8728d627,85.86595,141.89331,,7.85739,,,,2.66739,2.54538,0.41496,712c3d1a-60e6-4dfd-ae89-1054d023f5b0,2022-07-27,03:08:58.67,2022-07-26T20:08:58.6704880-07:00,2022-07-27T03:08:58.6704880Z,,v3,,,,"Leibl, Evan",1000131956,Right,POR_PIC,de136eec-3b87-424f-aab4-ca98d186c3dd,54.36319,-126.61649,13.73219,5.7326,-4.17305,-8.90957,-1.73426,5.76456,-1.73439,,2.66717,73.68674,-19.6536,5.53942,-1.53447,0.51012,-0.1562,0.02907,-0.00227,2.54549,103.29158,-22.31936,1.83532,-0.13547,-0.09206,0.0512,-0.01136,0.00101,0.41502,28.10773,-6.00275,0.70061,0.04702,-0.08339,0.03555,-0.00768,0.00068,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
7,2022-07-26,20:09:33.69,3,1,"Decrona, Matthew",1000131940,Right,POR_PIC,"Gellos, Derek",1000098673,Right,WWA_SWE,Undefined,1,Top,2,0,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,77.50809,-2.192659,-3.639913,1288.629655,238.449363,2:00,5.77019,1.54204,6.27095,-35.65754,10.81241,14.93064,0.77234,-0.57373,70.61544,-8.850743,-0.942831,0.490634,,,,,,,,,,,,-8.93981,6.76894,-1.27986,50,5.5904,6.63022,-112.29956,-5.28459,-11.28371,22.54084,-23.63038,POR_PIC,WWA_SWE,WalkerStadium,WCL,WCL,20220726-WalkerStadium-1,8a6a34e0-0d59-11ed-8d3f-053b8728d627,76.824,,,6.89265,,,,,,,712c3d1a-60e6-4dfd-ae89-1054d023f5b0,2022-07-27,03:09:33.69,2022-07-26T20:09:33.6959984-07:00,2022-07-27T03:09:33.6959984Z,,v3,,,,"Leibl, Evan",1000131956,Right,POR_PIC,277c2f67-a22f-405d-8602-2ff006770d1c,54.22713,-113.14485,11.27042,5.77197,-4.39844,-11.81519,-1.53643,7.05337,-5.64185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2022-07-26,20:09:48.28,3,2,"Decrona, Matthew",1000131940,Right,POR_PIC,"Gellos, Derek",1000098673,Right,WWA_SWE,Undefined,1,Top,2,1,0,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Single,0,0,,87.81609,-2.491932,-2.682786,2099.650553,201.52413,12:45,5.69494,1.97587,6.19369,-20.84237,15.2243,5.52827,1.65354,-0.04201,80.07186,-6.433099,-1.68599,0.43224,96.50928,3.747596,-5.131373,1250.065543,,,,95.5101,94.02311,-6.568158,0.734777,-3.65772,8.98296,-1.77655,50,5.49652,5.7478,-127.34498,-6.15164,-5.9745,27.44819,-17.50139,POR_PIC,WWA_SWE,WalkerStadium,WCL,WCL,20220726-WalkerStadium-1,931c28a0-0d59-11ed-8d3f-053b8728d627,87.20266,3.00843,,7.74422,,,,1.58447,1.70006,0.03273,712c3d1a-60e6-4dfd-ae89-1054d023f5b0,2022-07-27,03:09:48.28,2022-07-26T20:09:48.2860016-07:00,2022-07-27T03:09:48.2860016Z,GroundBall,v3,,,,"Leibl, Evan",1000131956,Right,POR_PIC,ec7eed9f-6315-4982-97ae-b381bebccfe5,54.30366,-128.26925,13.72409,5.69375,-5.56232,-8.75069,-1.97348,5.94898,-2.98725,96.741951,1.64106,139.63129,-17.42509,,,,,,,1.72273,8.83434,-15.25315,,,,,,,0.05023,-12.95932,-2.7204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
9,2022-07-26,20:10:24.79,4,1,"Decrona, Matthew",1000131940,Right,POR_PIC,"Cross, Cooper",1000131862,Left,WWA_SWE,Undefined,1,Top,2,0,0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,84.62104,-0.953885,-1.390894,2044.185525,219.632359,1:15,5.60346,1.8383,5.67444,-26.27738,13.22178,9.86638,2.52406,1.36357,77.12544,-5.856233,0.373267,0.45234,,,,,,,,,,,,-5.39378,7.38335,-1.72721,50,5.50665,2.56959,-122.79066,-2.88908,-8.19858,25.31795,-20.95133,POR_PIC,WWA_SWE,WalkerStadium,WCL,WCL,20220726-WalkerStadium-1,a8d27a50-0d59-11ed-8d3f-053b8728d627,83.32762,,,7.4956,,,,,,,712c3d1a-60e6-4dfd-ae89-1054d023f5b0,2022-07-27,03:10:24.79,2022-07-26T20:10:24.7903728-07:00,2022-07-27T03:10:24.7903728Z,,v3,,,,"Leibl, Evan",1000131956,Right,POR_PIC,76d952fa-2c8e-4d80-b92a-5d7d0751f84b,54.82168,-123.78084,12.65897,5.60362,-2.06968,-10.47566,-1.83398,2.89024,-4.09929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2022-07-26,20:11:29.58,4,2,"Decrona, Matthew",1000131940,Right,POR_PIC,"Cross, Cooper",1000131862,Left,WWA_SWE,Undefined,1,Top,2,0,1,Fastball,Four-Seam,InPlay,Undefined,LineDrive,Double,0,1,,85.45965,-2.478834,-2.347874,2261.26869,202.832583,12:45,5.68719,1.93649,5.97863,-22.32627,16.34619,6.2967,1.52553,0.28362,77.37868,-6.699494,-1.216528,0.447582,86.18346,24.071967,36.363265,3367.067475,87.55743,38.99215,66.58576,273.83127,247.57835,42.295439,3.612384,-3.98441,9.58934,-1.75437,50,5.47882,4.82454,-123.81758,-6.01501,-6.10437,27.74432,-17.48254,POR_PIC,WWA_SWE,WalkerStadium,WCL,WCL,20220726-WalkerStadium-1,cf7560a0-0d59-11ed-8d3f-053b8728d627,84.21355,43.94686,,8.08097,,,,1.84892,1.60253,-0.45753,712c3d1a-60e6-4dfd-ae89-1054d023f5b0,2022-07-27,03:11:29.58,2022-07-26T20:11:29.5821808-07:00,2022-07-27T03:11:29.5821808Z,LineDrive,v3,,,,"Leibl, Evan",1000131956,Right,POR_PIC,63c394fd-7d7e-40b1-8926-2c8356dcb63a,54.51759,-124.82575,13.87216,5.68585,-5.37973,-8.74127,-1.93372,5.04636,-3.05218,,1.8483,92.95542,-17.44971,3.62092,-0.95422,0.30287,-0.08258,0.01332,-0.00087,1.603,51.54304,-17.08078,0.87086,0.07713,-0.11203,0.04135,-0.00663,0.00038,-0.45762,68.42894,-9.66611,2.73144,-0.71997,0.17147,-0.0349,0.00469,-0.00028,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Medium,,,
