PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2022-06-05,15:19:35.82,1,1,"Goin, Parker",1000132273,Right,SPR_DRI,"Parker, Caden",1000132792,Right,COW_BLA,Undefined,1,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,87.48919,-4.595715,-4.874598,2542.890425,196.718977,12:30,6.17675,2.07669,6.91536,-18.30698,17.49336,4.87492,0.4421,-1.96661,79.61152,-8.107579,-3.987556,0.430641,,,,,,,,,,,,-4.07103,11.08619,-1.77185,50,5.88022,10.59872,-126.35291,-10.61019,-6.52003,27.98309,-14.41869,SPR_DRI,COW_BLA,HamlinSC,WCL,WCL,20220605-HamlinSC-2,96404750-e51d-11ec-9296-e1182909147d,87.52643,,,7.87767,,,,,,,ef595b12-7f89-4374-8739-5b9b801f8cc1,2022-06-05,22:19:35.82,2022-06-05T15:19:35.8278656-07:00,2022-06-05T22:19:35.8278656Z,,v3,,,,"Hays, Ryne",1000048611,Right,SPR_DRI,fe5aa17e-6ba3-45ad-9c3c-d26f75824e03,53.58009,-127.14331,13.99155,6.17416,-10.20293,-7.20934,-2.07382,10.78288,-3.26002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2022-06-05,15:19:50.58,1,2,"Goin, Parker",1000132273,Right,SPR_DRI,"Parker, Caden",1000132792,Right,COW_BLA,Undefined,1,Top,0,1,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,87.99154,-2.680784,-1.890268,2635.560548,213.0876,1:00,6.00663,2.0759,6.99602,-17.54654,17.29698,10.50044,2.10397,1.2317,80.09581,-6.080664,0.034001,0.424847,,,,,,,,,,,,-6.17642,10.39871,-1.96295,50,5.83586,3.84522,-127.80853,-6.38002,-10.1369,28.25615,-15.10743,SPR_DRI,COW_BLA,HamlinSC,WCL,WCL,20220605-HamlinSC-2,9f0aa510-e51d-11ec-9296-e1182909147d,88.72006,,,7.89572,,,,,,,ef595b12-7f89-4374-8739-5b9b801f8cc1,2022-06-05,22:19:50.58,2022-06-05T15:19:50.5853440-07:00,2022-06-05T22:19:50.5853440Z,,v3,,,,"Hays, Ryne",1000048611,Right,SPR_DRI,a56e6fc8-be91-4d9e-8b89-da2ac71b9b72,53.50105,-128.58022,14.12808,6.00447,-5.96742,-7.55372,-2.07174,4.12206,-5.06845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2022-06-05,15:20:07.05,1,3,"Goin, Parker",1000132273,Right,SPR_DRI,"Parker, Caden",1000132792,Right,COW_BLA,Undefined,1,Top,0,1,1,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,73.10588,1.573672,-0.643396,1820.057991,0.514993,6:00,6.11459,1.35902,6.79348,-62.57929,-12.43272,-0.12457,2.33644,0.76137,67.9484,-10.036538,-0.666207,0.509673,,,,,,,,,,,,-0.10661,-6.56796,-1.31729,50,6.19415,1.19971,-106.49927,1.30251,-0.12286,17.72251,-39.74237,SPR_DRI,COW_BLA,HamlinSC,WCL,WCL,20220605-HamlinSC-2,a8ca5f50-e51d-11ec-9296-e1182909147d,73.9541,,,5.15748,,,,,,,ef595b12-7f89-4374-8739-5b9b801f8cc1,2022-06-05,22:20:07.05,2022-06-05T15:20:07.0553088-07:00,2022-06-05T22:20:07.0553088Z,,v3,,,,"Hays, Ryne",1000048611,Right,SPR_DRI,eabc53f2-89ef-40ef-92ff-3989737706cb,53.70969,-107.11482,8.86125,6.12494,2.68286,-19.87118,-1.35904,1.20397,-0.06143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2022-06-05,15:20:21.88,1,4,"Goin, Parker",1000132273,Right,SPR_DRI,"Parker, Caden",1000132792,Right,COW_BLA,Undefined,1,Top,0,1,2,Curveball,Curveball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,73.6046,0.291721,-2.703597,1749.290023,7.48885,6:15,6.17044,1.20332,7.03526,-63.8435,-13.30107,-1.99512,1.11548,-1.421,66.84075,-11.6335,-3.070562,0.511681,,,,,,,,,,,,0.08303,-6.55756,-1.03899,50,6.17012,5.10972,-106.9134,-1.08044,0.09338,23.27392,-39.55011,SPR_DRI,COW_BLA,HamlinSC,WCL,WCL,20220605-HamlinSC-2,b1a81e00-e51d-11ec-9296-e1182909147d,73.66392,,,6.76385,,,,,,,ef595b12-7f89-4374-8739-5b9b801f8cc1,2022-06-05,22:20:21.88,2022-06-05T15:20:21.8830000-07:00,2022-06-05T22:20:21.8830000Z,,v3,,,,"Hays, Ryne",1000048611,Right,SPR_DRI,9c2641ef-03a3-4b5f-bb71-f6e193d41dd5,53.46368,-107.66477,11.63696,6.1844,0.19638,-19.77505,-1.2039,5.1067,0.04669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.87677,,,1.290527,,,,-1.99581,7.04444,0.90829,73.35621,8.64965,-51.42009,-1.81606,64.65753,-4.91995,7.19008,19.15512,-13.92326,0.76415,-45.36094,3.77932,High,High,High,,,High,Medium,Medium
5,2022-06-05,15:20:47.40,2,1,"Goin, Parker",1000132273,Right,SPR_DRI,"Stacy, Ethan",1000132793,Left,COW_BLA,Undefined,1,Top,1,0,0,Curveball,Curveball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,71.92583,1.086795,-0.869232,1684.985335,23.245366,6:45,6.0617,1.44121,6.87638,-63.64385,-11.66764,-5.68961,1.74865,0.1749,66.59549,-10.742662,-1.913268,0.518888,,,,,,,,,,,,2.78575,-6.08477,-1.38436,50,6.10871,1.75404,-104.74942,0.40167,3.08213,18.38996,-38.9062,SPR_DRI,COW_BLA,HamlinSC,WCL,WCL,20220605-HamlinSC-2,c0ea0fe0-e51d-11ec-9296-e1182909147d,72.64079,,,5.33033,,,,,,,ef595b12-7f89-4374-8739-5b9b801f8cc1,2022-06-05,22:20:47.40,2022-06-05T15:20:47.4027520-07:00,2022-06-05T22:20:47.4027520Z,,v3,,,,"Hays, Ryne",1000048611,Right,SPR_DRI,1cb1feb8-8967-4d46-b91f-e70631138a5d,53.6262,-105.38411,9.19498,6.07168,1.74445,-19.4531,-1.44306,1.64766,1.54106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2022-06-05,15:21:01.46,2,2,"Goin, Parker",1000132273,Right,SPR_DRI,"Stacy, Ethan",1000132793,Left,COW_BLA,Undefined,1,Top,1,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,88.55856,-4.065139,-4.822127,2670.266679,195.990887,12:30,6.13797,2.12146,7.05559,-17.72942,16.82749,4.48772,0.94941,-1.89416,80.85253,-7.473901,-4.003365,0.423096,,,,,,,,,,,,-3.83201,10.5715,-1.83162,50,5.88572,10.64985,-128.09584,-9.53577,-6.33024,27.88818,-14.71063,SPR_DRI,COW_BLA,HamlinSC,WCL,WCL,20220605-HamlinSC-2,c92796f0-e51d-11ec-9296-e1182909147d,89.0872,,,7.70603,,,,,,,ef595b12-7f89-4374-8739-5b9b801f8cc1,2022-06-05,22:21:01.46,2022-06-05T15:21:01.4608896-07:00,2022-06-05T22:21:01.4608896Z,,v3,,,,"Hays, Ryne",1000048611,Right,SPR_DRI,971470ce-3f8a-428f-91dd-52d539ae4336,53.44179,-128.84298,13.94409,6.13591,-9.14166,-7.35532,-2.11921,10.81944,-3.16512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2022-06-05,15:21:26.71,2,3,"Goin, Parker",1000132273,Right,SPR_DRI,"Stacy, Ethan",1000132793,Left,COW_BLA,Undefined,1,Top,1,1,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.08277,-3.024714,-1.965538,2648.553826,198.668968,12:30,6.33131,1.77997,7.07019,-16.0506,17.88525,5.65217,2.24346,0.46578,81.05815,-6.149176,-0.9286,0.419277,,,,,,,,,,,,-3.59378,10.81064,-1.66335,50,6.1438,4.23221,-129.32962,-7.17422,-6.04024,28.89723,-14.00405,SPR_DRI,COW_BLA,HamlinSC,WCL,WCL,20220605-HamlinSC-2,d835f5b0-e51d-11ec-9296-e1182909147d,89.89872,,,8.02462,,,,,,,ef595b12-7f89-4374-8739-5b9b801f8cc1,2022-06-05,22:21:26.71,2022-06-05T15:21:26.7126272-07:00,2022-06-05T22:21:26.7126272Z,,v3,,,,"Hays, Ryne",1000048611,Right,SPR_DRI,932c4689-cf88-42fb-a3c5-8c434d245d5a,53.42523,-130.09269,14.44862,6.32836,-6.80442,-7.00202,-1.77722,4.39172,-3.02012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2022-06-05,15:21:39.66,2,4,"Goin, Parker",1000132273,Right,SPR_DRI,"Stacy, Ethan",1000132793,Left,COW_BLA,Undefined,1,Top,1,1,2,Curveball,Curveball,BallinDirt,Undefined,Undefined,Undefined,0,0,,74.73713,-1.162835,-1.630152,1725.329758,5.712919,6:15,6.22797,1.29281,6.70205,-61.42677,-12.83989,-1.43248,0.04529,-0.31745,69.46519,-12.470742,-1.892692,0.501685,,,,,,,,,,,,0.285,-6.19268,-1.18401,50,6.12658,3.13825,-108.77266,-3.82903,0.33927,20.20878,-39.54622,SPR_DRI,COW_BLA,HamlinSC,WCL,WCL,20220605-HamlinSC-2,dfea4f90-e51d-11ec-9296-e1182909147d,75.13173,,,5.27194,,,,,,,ef595b12-7f89-4374-8739-5b9b801f8cc1,2022-06-05,22:21:39.66,2022-06-05T15:21:39.6602880-07:00,2022-06-05T22:21:39.6602880Z,,v3,,,,"Hays, Ryne",1000048611,Right,SPR_DRI,fe2d4a16-c5cc-4324-9660-2656fca43d76,53.80098,-109.47656,10.10439,6.23596,-2.45157,-19.77311,-1.29311,3.12643,0.16964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2022-06-05,15:21:58.00,2,5,"Goin, Parker",1000132273,Right,SPR_DRI,"Stacy, Ethan",1000132793,Left,COW_BLA,Undefined,1,Top,1,2,2,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,72.3286,4.775781,-0.541421,1580.038124,29.604943,7:00,6.23177,1.38705,6.63167,-62.43397,-10.87764,-6.97615,5.41176,0.31,66.9028,-6.804658,-1.809332,0.516788,,,,,,,,,,,,3.51898,-6.40595,-1.34795,50,6.53093,1.2099,-105.06113,7.12115,3.97407,16.06483,-39.40846,SPR_DRI,COW_BLA,HamlinSC,WCL,WCL,20220605-HamlinSC-2,eafa7ea0-e51d-11ec-9296-e1182909147d,72.93598,,,5.42581,,,,,,,ef595b12-7f89-4374-8739-5b9b801f8cc1,2022-06-05,22:21:58.00,2022-06-05T15:21:58.0076032-07:00,2022-06-05T22:21:58.0076032Z,,v3,,,,"Hays, Ryne",1000048611,Right,SPR_DRI,154b981c-fa15-4ffa-8d62-ebd0ecf629e1,53.87149,-105.65146,8.03241,6.24264,8.56928,-19.70423,-1.38973,1.06387,1.98704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2022-06-05,15:22:13.01,2,6,"Goin, Parker",1000132273,Right,SPR_DRI,"Stacy, Ethan",1000132793,Left,COW_BLA,Undefined,1,Top,1,3,2,Fastball,Cutter,InPlay,Undefined,GroundBall,Out,1,0,,89.26958,-2.912844,-2.477057,2724.877762,185.509003,12:15,6.41178,1.81902,6.90711,-15.59221,18.11556,1.64626,2.45481,-0.30116,81.97355,-5.923062,-2.176256,0.417865,62.91923,-12.193635,32.802041,,,,,11.65122,10.56767,29.406753,0.115953,-1.55536,10.77969,-1.66387,50,6.22254,5.55084,-129.67027,-6.95901,-2.65324,26.629,-13.78514,SPR_DRI,COW_BLA,HamlinSC,WCL,WCL,20220605-HamlinSC-2,f3c74d60-e51d-11ec-9296-e1182909147d,90.20233,2.34827,,7.29603,,,,1.4656,2.34827,0.22934,ef595b12-7f89-4374-8739-5b9b801f8cc1,2022-06-05,22:22:13.01,2022-06-05T15:22:13.0169344-07:00,2022-06-05T22:22:13.0169344Z,GroundBall,v3,,,,"Hays, Ryne",1000048611,Right,SPR_DRI,504955b2-23aa-451f-b899-83c6e0e33f94,53.59116,-130.40566,13.3145,6.40947,-6.57832,-6.89257,-1.81818,5.62411,-1.32662,132.716566,1.46569,75.807,-7.86753,,,,,,,2.34823,-19.48626,-6.60712,,,,,,,0.22956,48.84029,-12.80089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
