PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2022-06-10,18:41:43.65,1,1,"Herrick, Aiden",1000131810,Right,NAN_NIG,"Prokes, Trent",1000131676,Left,RID_RAP,Undefined,1,Top,0,0,0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,86.5483,-2.698358,-2.861215,2377.124986,216.021975,1:15,5.65811,1.44446,6.22163,-17.19277,19.78277,13.50095,1.73071,-0.07265,79.0665,-5.989948,-0.425923,0.437652,,,,,,,,,,,,-7.86981,11.41886,-1.23723,50,5.44745,5.75814,-125.54463,-6.37463,-12.53449,25.90368,-13.98686,NAN_NIG,RID_RAP,SerauxmenStadium,WCL,WCL,20220610-SerauxmenStadium-1,a65a39d0-e927-11ec-8f85-354d8c2e2a76,86.12425,,,7.4818,,,,,,,a6f7d6cb-e5f2-42c3-a2dd-c4b121a7a681,2022-06-11,01:41:43.65,2022-06-10T18:41:43.6545272-07:00,2022-06-11T01:41:43.6545272Z,,v3,,,,"Beauregard, Kayden",1000113123,Right,NAN_NIG,99e9ab95-f333-4de3-891a-9de33c9b5a3f,54.27552,-126.42372,12.95184,5.65573,-5.89996,-6.99343,-1.43986,6.18353,-6.26724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2022-06-10,18:41:58.11,1,2,"Herrick, Aiden",1000131810,Right,NAN_NIG,"Prokes, Trent",1000131676,Left,RID_RAP,Undefined,1,Top,0,0,1,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,76.20075,0.536237,-1.61717,1661.282475,246.597497,2:15,5.64178,1.47943,6.71661,-38.20156,8.32965,15.92135,2.94867,1.32766,69.98138,-6.654293,1.286528,0.490957,,,,,,,,,,,,-8.83252,4.71024,-1.37782,50,5.66254,2.61403,-110.84132,0.07032,-10.98732,19.82643,-26.31469,NAN_NIG,RID_RAP,SerauxmenStadium,WCL,WCL,20220610-SerauxmenStadium-1,aee9d880-e927-11ec-8f85-354d8c2e2a76,76.77338,,,6.21938,,,,,,,a6f7d6cb-e5f2-42c3-a2dd-c4b121a7a681,2022-06-11,01:41:58.11,2022-06-10T18:41:58.1191928-07:00,2022-06-11T01:41:58.1191928Z,,v3,,,,"Beauregard, Kayden",1000113123,Right,NAN_NIG,dd0d8b23-9d74-45dd-950b-ed979cb45363,53.77979,-111.51537,9.91322,5.64494,0.96495,-13.15735,-1.47304,2.98757,-5.49366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2022-06-10,18:42:11.40,1,3,"Herrick, Aiden",1000131810,Right,NAN_NIG,"Prokes, Trent",1000131676,Left,RID_RAP,Undefined,1,Top,0,0,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,85.09077,1.363043,-1.282718,2108.065144,218.33719,1:15,5.70135,1.43958,6.2846,-19.83103,18.27363,13.49013,5.30547,1.38143,77.37785,-2.440558,1.155273,0.444284,,,,,,,,,,,,-7.35189,9.45445,-1.3512,50,5.79197,2.24501,-123.60769,2.42727,-11.33441,25.44843,-17.59814,NAN_NIG,RID_RAP,SerauxmenStadium,WCL,WCL,20220610-SerauxmenStadium-1,b6d3c150-e927-11ec-8f85-354d8c2e2a76,84.83865,,,7.71293,,,,,,,a6f7d6cb-e5f2-42c3-a2dd-c4b121a7a681,2022-06-11,01:42:11.40,2022-06-10T18:42:11.4064632-07:00,2022-06-11T01:42:11.4064632Z,,v3,,,,"Beauregard, Kayden",1000113123,Right,NAN_NIG,3113e04d-a20c-41a2-b33a-db47a291e344,54.21027,-124.47148,12.72421,5.69944,3.0246,-8.79907,-1.43393,2.62974,-5.6672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2022-06-10,18:42:26.45,1,4,"Herrick, Aiden",1000131810,Right,NAN_NIG,"Prokes, Trent",1000131676,Left,RID_RAP,Undefined,1,Top,0,1,2,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,75.38394,1.367237,-0.309617,1611.898871,245.030353,2:15,5.73238,1.41932,6.41556,-40.11939,8.21772,14.30753,3.64625,2.32698,68.85432,-6.159167,2.284144,0.500394,,,,,,,,,,,,-7.52359,4.38233,-1.4031,50,5.81202,0.10788,-109.55337,1.54712,-9.09759,20.26281,-26.87489,NAN_NIG,RID_RAP,SerauxmenStadium,WCL,WCL,20220610-SerauxmenStadium-1,bfd90530-e927-11ec-8f85-354d8c2e2a76,75.32557,,,6.52962,,,,,,,a6f7d6cb-e5f2-42c3-a2dd-c4b121a7a681,2022-06-11,01:42:26.45,2022-06-10T18:42:26.4574712-07:00,2022-06-11T01:42:26.4574712Z,,v3,,,,"Beauregard, Kayden",1000113123,Right,NAN_NIG,ec6d75a7-b9b7-45e6-9a4b-c48745a57083,54.07957,-110.30533,10.13141,5.7361,2.54447,-13.43744,-1.41337,0.44551,-4.54879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2022-06-10,18:42:44.33,1,5,"Herrick, Aiden",1000131810,Right,NAN_NIG,"Prokes, Trent",1000131676,Left,RID_RAP,Undefined,1,Top,0,2,2,Fastball,Curveball,InPlay,Undefined,LineDrive,Double,0,0,,75.91705,0.741821,-1.200728,2004.899659,49.899273,7:45,5.63624,1.4334,5.9339,-51.11593,-2.41311,-4.77504,2.06496,-0.0786,69.45161,-8.667895,-2.059672,0.502283,83.10706,17.767775,36.477086,2223.346623,84.09427,19.0387,70.90851,201.19597,193.25401,44.024506,2.082902,2.10347,-1.0613,-1.33484,50,5.66637,2.47855,-110.26086,-0.11587,2.56577,21.2812,-33.46861,NAN_NIG,RID_RAP,SerauxmenStadium,WCL,WCL,20220610-SerauxmenStadium-1,caa1a3f0-e927-11ec-8f85-354d8c2e2a76,75.04225,19.10148,,6.46544,,,,2.61714,2.10545,0.23685,a6f7d6cb-e5f2-42c3-a2dd-c4b121a7a681,2022-06-11,01:42:44.33,2022-06-10T18:42:44.3312888-07:00,2022-06-11T01:42:44.3312888Z,LineDrive,v3,,,,"Beauregard, Kayden",1000113123,Right,NAN_NIG,dc27c3be-c72c-4e7e-b2ba-1da3fb316aed,54.5638,-111.13822,10.6406,5.64271,1.26394,-16.73431,-1.43484,2.37277,1.28289,,2.61703,93.34338,-15.73206,2.88845,-1.12715,0.70499,-0.37621,0.10725,-0.01175,2.10547,37.19478,-22.65748,2.91483,-0.54264,0.05389,0.01437,-0.00413,2E-05,0.23682,69.00942,1.43646,-1.92086,0.5296,-0.03642,-0.0428,0.01376,-0.00115,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Medium,,,
6,2022-06-10,18:43:30.34,2,1,"Herrick, Aiden",1000131810,Right,NAN_NIG,"Welker, Travis",1000120294,Right,RID_RAP,Undefined,1,Top,0,0,0,Fastball,Four-Seam,InPlay,Undefined,Popup,Out,1,0,,85.53646,-2.675753,-2.294424,2285.904168,210.197865,1:00,5.76472,1.4643,6.22888,-16.29056,21.5682,11.82044,1.93487,0.33148,78.05959,-5.81277,-0.160968,0.442848,77.94917,49.29795,-30.377227,,,,,,224.82231,,,-6.8452,12.37209,-1.29895,50,5.55668,4.52676,-124.11666,-6.21022,-10.64151,25.6329,-12.9405,NAN_NIG,RID_RAP,SerauxmenStadium,WCL,WCL,20220610-SerauxmenStadium-1,e6013d40-e927-11ec-8f85-354d8c2e2a76,85.11373,38.66692,,7.47687,,,,3.39254,2.05535,-0.30898,a6f7d6cb-e5f2-42c3-a2dd-c4b121a7a681,2022-06-11,01:43:30.34,2022-06-10T18:43:30.3452920-07:00,2022-06-11T01:43:30.3452920Z,,v3,,,,"Beauregard, Kayden",1000113123,Right,NAN_NIG,ad0fbeb3-c358-4fbe-984b-314a8fa136dc,54.26803,-124.99499,12.81645,5.76189,-5.7668,-6.47025,-1.46032,4.8914,-5.32075,188.99733,3.41423,63.72193,-11.62131,,,,,,,2.07411,86.15697,-24.00619,,,,,,,-0.32451,-37.27325,7.85751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
7,2022-06-10,18:44:11.57,3,1,"Herrick, Aiden",1000131810,Right,NAN_NIG,"Kane, Mikey",1000121755,Right,RID_RAP,Undefined,1,Top,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,85.39214,-3.059854,-1.954242,2307.495482,210.918606,1:00,5.72692,1.46673,6.2709,-15.03918,22.93671,12.9715,1.6487,0.74552,77.85679,-5.974737,0.389495,0.443532,,,,,,,,,,,,-7.37835,13.24237,-1.3287,50,5.49322,3.74315,-123.89516,-6.98023,-11.41339,25.86401,-11.6897,NAN_NIG,RID_RAP,SerauxmenStadium,WCL,WCL,20220610-SerauxmenStadium-1,fe79e340-e927-11ec-8f85-354d8c2e2a76,84.98241,,,7.53534,,,,,,,a6f7d6cb-e5f2-42c3-a2dd-c4b121a7a681,2022-06-11,01:44:11.57,2022-06-10T18:44:11.5768568-07:00,2022-06-11T01:44:11.5768568Z,,v3,,,,"Beauregard, Kayden",1000113123,Right,NAN_NIG,892de68b-33f0-4fb5-a29b-4cc2b323ae5e,54.22625,-124.7743,12.932,5.72373,-6.58289,-5.84485,-1.46253,4.1311,-5.7067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2022-06-10,18:44:27.95,3,2,"Herrick, Aiden",1000131810,Right,NAN_NIG,"Kane, Mikey",1000121755,Right,RID_RAP,Undefined,1,Top,1,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,85.63336,0.228954,-2.025193,2271.948583,213.080759,1:00,5.7382,1.49976,6.22185,-17.01717,20.80088,12.73245,4.53149,0.69142,77.693,-3.06414,0.272415,0.44261,,,,,,,,,,,,-7.16969,11.06701,-1.35431,50,5.74664,3.89398,-124.33716,0.08187,-11.15529,26.35245,-14.95493,NAN_NIG,RID_RAP,SerauxmenStadium,WCL,WCL,20220610-SerauxmenStadium-1,08598190-e928-11ec-8f85-354d8c2e2a76,85.15953,,,7.94036,,,,,,,a6f7d6cb-e5f2-42c3-a2dd-c4b121a7a681,2022-06-11,01:44:27.95,2022-06-10T18:44:27.9515896-07:00,2022-06-11T01:44:27.9515896Z,,v3,,,,"Beauregard, Kayden",1000113123,Right,NAN_NIG,0d62c81b-d0a8-4be6-9c48-542cad1bc7cd,54.27255,-125.23943,13.17622,5.73507,0.5939,-7.47746,-1.49418,4.27592,-5.57764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2022-06-10,18:44:47.28,3,3,"Herrick, Aiden",1000131810,Right,NAN_NIG,"Kane, Mikey",1000121755,Right,RID_RAP,Undefined,1,Top,1,2,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,85.36558,-3.349066,-2.220012,2256.988442,210.237018,1:00,5.74128,1.3968,6.22403,-15.97505,22.10131,12.13686,1.3142,0.35891,77.91533,-6.4251,-0.029373,0.444119,,,,,,,,,,,,-6.99902,12.85922,-1.23703,50,5.48273,4.34312,-123.79631,-7.64285,-10.81867,25.62456,-12.29698,NAN_NIG,RID_RAP,SerauxmenStadium,WCL,WCL,20220610-SerauxmenStadium-1,13d87800-e928-11ec-8f85-354d8c2e2a76,84.8702,,,7.45025,,,,,,,a6f7d6cb-e5f2-42c3-a2dd-c4b121a7a681,2022-06-11,01:44:47.28,2022-06-10T18:44:47.2821496-07:00,2022-06-11T01:44:47.2821496Z,,v3,,,,"Beauregard, Kayden",1000113123,Right,NAN_NIG,34103f2a-b790-4515-b078-4fad307eecce,54.27304,-124.67765,12.81228,5.73832,-7.21991,-6.14849,-1.39281,4.71522,-5.40934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2022-06-10,18:45:11.22,3,4,"Herrick, Aiden",1000131810,Right,NAN_NIG,"Kane, Mikey",1000121755,Right,RID_RAP,Undefined,1,Top,1,3,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,85.27517,-1.677066,-1.923195,2321.406165,217.939966,1:15,5.70293,1.55449,6.19777,-18.90599,19.20159,13.98737,2.57802,0.94415,77.73911,-5.291686,0.60105,0.444301,,,,,,,,,,,,-7.83134,10.82225,-1.41687,50,5.56721,3.62083,-123.82277,-4.12682,-12.10736,25.69316,-15.44269,NAN_NIG,RID_RAP,SerauxmenStadium,WCL,WCL,20220610-SerauxmenStadium-1,2213f660-e928-11ec-8f85-354d8c2e2a76,84.83541,,,7.53606,,,,,,,a6f7d6cb-e5f2-42c3-a2dd-c4b121a7a681,2022-06-11,01:45:11.22,2022-06-10T18:45:11.2257272-07:00,2022-06-11T01:45:11.2257272Z,,v3,,,,"Beauregard, Kayden",1000113123,Right,NAN_NIG,08cd01a2-15b3-495a-b66a-5ad47f9cd949,54.29844,-124.71151,12.84658,5.70072,-3.59265,-7.72135,-1.54936,4.03963,-6.05368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
