PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2022-08-06,19:16:27.58,1,1,"Brotherton, Duke",1000069900,Right,COR_KNI,"Tsukada, Jake",1000079918,Left,RID_RAP,Undefined,1,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,91.34366,-1.472929,-4.636842,2127.451493,212.293134,1:00,5.76032,2.10182,5.80034,-20.76273,13.10103,7.5789,2.65536,-1.58863,83.27181,-5.362304,-3.285856,0.418831,40.51707,-1.812223,162.120701,3670.756794,,,,17.72729,17.72729,159.562123,0.261861,-5.25008,7.44863,-1.72496,50,5.62662,10.40437,-132.23481,-4.09907,-9.2671,29.01727,-19.02621,COR_KNI,RID_RAP,GossStadium,WCL,WCL,20220806-GossStadium-1,ef611ad0-15f6-11ed-8402-f795fa0968d1,89.99434,1.1923,,8.07185,,,,,,,9371a9a7-d4e5-4067-bb8f-4acf02021cd3,2022-08-07,02:16:27.58,2022-08-06T19:16:27.5846650-07:00,2022-08-07T02:16:27.5846650Z,GroundBall,v3,,,,"Stafford, Ryan",1000070790,Right,COR_KNI,8956fd55-d2d8-4335-9d0f-34f9ac29e76b,54.69904,-133.26196,14.50864,5.7598,-3.42558,-9.5131,-2.09907,10.73241,-4.63355,,-2.24123,-56.46744,6.09023,,,,,,,1.19232,-1.87984,-10.20988,,,,,,,1.46569,18.22657,-0.70678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Medium,,,
2,2022-08-06,19:16:43.40,1,2,"Brotherton, Duke",1000069900,Right,COR_KNI,"Tsukada, Jake",1000079918,Left,RID_RAP,Undefined,1,Top,0,1,0,Sinker,Sinker,FoulBall,Undefined,Undefined,Undefined,0,0,,90.05776,-2.213521,-3.664206,2244.70504,232.991767,1:45,5.58114,2.22526,5.73045,-22.44438,12.90253,15.36883,1.64409,0.0889,81.09118,-6.432208,-0.919318,0.427905,68.05828,23.629121,-143.909157,3329.826428,,,,,49.89197,,,-8.98717,7.66008,-1.92896,50,5.38265,7.65986,-130.25607,-5.78503,-15.18765,31.53873,-19.22909,COR_KNI,RID_RAP,GossStadium,WCL,WCL,20220806-GossStadium-1,f8d61070-15f6-11ed-8402-f795fa0968d1,88.08602,16.79479,,8.96658,,,,1.35677,1.52532,0.23306,9371a9a7-d4e5-4067-bb8f-4acf02021cd3,2022-08-07,02:16:43.40,2022-08-06T19:16:43.4096122-07:00,2022-08-07T02:16:43.4096122Z,,v3,,,,"Stafford, Ryan",1000070790,Right,COR_KNI,1ff3111a-10cd-4dfa-9359-420e19f6bb74,54.76541,-131.40485,15.76936,5.58061,-5.08463,-9.61455,-2.21804,8.21306,-7.59383,,1.35677,-73.8991,2.9354,1.5564,-0.73825,0.25398,-0.06922,0.01732,-0.00256,1.52532,40.00879,-26.37755,3.65044,-0.75835,0.14214,-0.02558,0.00488,-0.0007,0.23306,-53.87006,17.23646,-4.34162,1.05859,-0.21193,0.04401,-0.0083,0.00093,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
3,2022-08-06,19:17:04.22,1,3,"Brotherton, Duke",1000069900,Right,COR_KNI,"Tsukada, Jake",1000079918,Left,RID_RAP,Undefined,1,Top,0,1,1,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,73.95243,3.553044,-0.982637,2211.079235,41.054683,7:15,5.77456,2.09065,5.03382,-64.85807,-11.63158,-11.64705,3.72663,0.19291,67.47245,-8.163346,-3.039369,0.525092,,,,,,,,,,,,5.44792,-6.24796,-1.98706,50,6.06222,2.29694,-107.11931,4.40324,6.2835,19.77383,-39.3803,COR_KNI,RID_RAP,GossStadium,WCL,WCL,20220806-GossStadium-1,054951f0-15f7-11ed-8402-f795fa0968d1,71.78257,,,6.47998,,,,,,,9371a9a7-d4e5-4067-bb8f-4acf02021cd3,2022-08-07,02:17:04.22,2022-08-06T19:17:04.2218490-07:00,2022-08-07T02:17:04.2218490Z,,v3,,,,"Stafford, Ryan",1000070790,Right,COR_KNI,2d4a2dad-fa5b-42c3-9fd8-b54861fd08f0,55.46748,-108.12387,9.88691,5.78771,6.40387,-19.69015,-2.09564,1.97772,3.14175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2022-08-06,19:17:18.47,1,4,"Brotherton, Duke",1000069900,Right,COR_KNI,"Tsukada, Jake",1000079918,Left,RID_RAP,Undefined,1,Top,0,2,1,Sinker,Sinker,FoulBall,Undefined,Undefined,Undefined,0,0,,90.86816,-2.042273,-3.697708,2223.563399,236.725029,2:00,5.62574,2.26364,5.76716,-22.5969,11.50221,15.85985,1.83726,0.13924,83.13069,-6.252682,-0.863198,0.420284,72.53715,35.451029,-96.927348,6221.151194,-26.90901,43.46935,-106.65751,197.40248,94.48146,-110.169675,3.043203,-9.1206,6.75693,-1.9672,50,5.44275,7.8226,-131.69372,-5.47455,-16.02582,27.83009,-20.30147,COR_KNI,RID_RAP,GossStadium,WCL,WCL,20220806-GossStadium-1,0dc36cd0-15f7-11ed-8402-f795fa0968d1,89.68323,43.51539,,7.73747,,,,0.89671,1.83786,-0.05984,9371a9a7-d4e5-4067-bb8f-4acf02021cd3,2022-08-07,02:17:18.47,2022-08-06T19:17:18.4762874-07:00,2022-08-07T02:17:18.4762874Z,FlyBall,v3,,,,"Stafford, Ryan",1000070790,Right,COR_KNI,a3039e21-7205-4743-bb5f-0a790d238973,54.73178,-132.68989,13.91504,5.62571,-4.74786,-10.15074,-2.25747,8.39624,-8.01291,,0.89705,-10.46709,-7.96558,2.14331,-0.34501,0.01492,0.0034,-0.00037,2E-05,1.83787,61.70517,-26.20745,3.17313,-0.70959,0.16396,-0.03872,0.00692,-0.00058,-0.05995,-86.02712,12.281,-2.10301,0.28377,0.03881,-0.03852,0.01109,-0.00117,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,
5,2022-08-06,19:17:37.43,1,5,"Brotherton, Duke",1000069900,Right,COR_KNI,"Tsukada, Jake",1000079918,Left,RID_RAP,Undefined,1,Top,0,2,2,Curveball,Curveball,FoulBall,Undefined,Undefined,Undefined,0,0,,75.44964,2.060387,-1.062941,2186.10071,20.501091,6:45,5.76533,2.01219,4.92282,-65.80067,-14.12044,-5.96099,2.23098,0.51044,68.5584,-9.791758,-2.115896,0.517408,58.11717,37.933937,-146.881699,4837.37728,,,,,55.6258,,,2.5989,-7.14233,-1.90334,50,5.91093,2.26801,-109.30339,1.57833,3.0913,22.28656,-40.66953,COR_KNI,RID_RAP,GossStadium,WCL,WCL,20220806-GossStadium-1,1915fc10-15f7-11ed-8402-f795fa0968d1,72.84851,30.10665,,6.89124,,,,1.66508,1.78901,-0.21739,9371a9a7-d4e5-4067-bb8f-4acf02021cd3,2022-08-07,02:17:37.43,2022-08-06T19:17:37.4324218-07:00,2022-08-07T02:17:37.4324218Z,,v3,,,,"Stafford, Ryan",1000070790,Right,COR_KNI,ee59121d-f940-4a84-b03b-66ec810eaf2e,55.57802,-110.43488,11.14328,5.77838,3.64311,-20.33477,-2.0145,2.11106,1.54565,27.295956,1.66508,-56.30744,2.06661,-0.48787,0.09333,-0.01869,0.00205,0.001,-0.00052,1.78901,52.4005,-25.44215,3.09632,-0.66237,0.13308,-0.02932,0.00613,-0.00091,-0.21739,-36.73199,5.18239,-1.22525,0.23483,-0.04736,0.00561,0.00222,-0.00123,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
6,2022-08-06,19:17:56.34,1,6,"Brotherton, Duke",1000069900,Right,COR_KNI,"Tsukada, Jake",1000079918,Left,RID_RAP,Undefined,1,Top,0,2,2,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,91.11717,-1.75363,-4.281967,2286.170949,221.478024,1:30,5.61596,2.31037,5.70233,-23.30072,11.02142,8.69827,2.03515,-0.96206,82.70349,-6.097888,-2.732165,0.421656,82.58825,-13.18288,59.699163,,,,,10.11668,8.23119,51.666334,0.070764,-5.73374,6.47752,-1.95631,50,5.45414,9.48977,-131.83896,-4.84971,-10.009,30.17439,-20.86667,COR_KNI,RID_RAP,GossStadium,WCL,WCL,20220806-GossStadium-1,2445e820-15f7-11ed-8402-f795fa0968d1,89.39137,1.95852,,8.41367,,,,2.0561,1.95852,0.7165,9371a9a7-d4e5-4067-bb8f-4acf02021cd3,2022-08-07,02:17:56.34,2022-08-06T19:17:56.3494906-07:00,2022-08-07T02:17:56.3494906Z,GroundBall,v3,,,,"Stafford, Ryan",1000070790,Right,COR_KNI,4ac03bee-2932-41a0-babc-5427295cb84b,54.79524,-132.93193,15.0872,5.61612,-4.09388,-10.43334,-2.30661,9.85232,-5.0045,180,2.05482,59.61636,,,,,,,,1.95911,-27.67688,,,,,,,,0.71431,102.01776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
7,2022-08-06,19:18:34.52,1,7,"Brotherton, Duke",1000069900,Right,COR_KNI,"Tsukada, Jake",1000079918,Left,RID_RAP,Undefined,1,Top,0,2,2,Curveball,Curveball,InPlay,Undefined,FlyBall,Out,1,0,,75.41573,2.635823,-0.875784,2194.493091,32.643989,7:00,5.71519,1.92533,5.06288,-64.84106,-13.24764,-9.67339,2.79924,0.29334,68.26487,-9.095492,-2.587356,0.516974,78.34362,41.953677,-27.184984,,92.08676,76.70986,-60.16661,237.64333,187.55858,-37.969294,4.657002,4.51544,-6.95426,-1.83399,50,5.91392,2.05358,-109.21546,2.75504,5.35031,22.64274,-40.41407,COR_KNI,RID_RAP,GossStadium,WCL,WCL,20220806-GossStadium-1,3b18a650-15f7-11ed-8402-f795fa0968d1,72.90977,80.58015,,7.15086,,,,0.906,2.66845,-0.22076,9371a9a7-d4e5-4067-bb8f-4acf02021cd3,2022-08-07,02:18:34.52,2022-08-06T19:18:34.5259002-07:00,2022-08-07T02:18:34.5259002Z,FlyBall,v3,,,,"Stafford, Ryan",1000070790,Right,COR_KNI,93ba8830-e32c-430c-9851-e32d105e38ab,55.43768,-110.33705,11.32137,5.72787,4.75692,-20.20704,-1.92915,1.78856,2.67515,147.804175,0.91481,75.82106,-18.08553,3.83779,-0.07333,-0.24942,0.06677,-0.00607,0.00012,2.67158,76.73236,-21.30339,0.73573,0.79423,-0.53279,0.16283,-0.02408,0.00137,-0.22347,-38.97331,0.91556,1.35039,-0.96074,0.412,-0.1065,0.01461,-0.00081,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
8,2022-08-06,19:19:06.36,2,1,"Brotherton, Duke",1000069900,Right,COR_KNI,"Muench, Henry",1000072514,Right,RID_RAP,Undefined,1,Top,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,90.89536,-3.96477,-5.577039,2232.883427,210.138527,1:00,5.57022,2.18136,5.89305,-19.68517,14.81788,7.89831,0.22528,-2.35487,82.60145,-7.656842,-4.16968,0.422766,,,,,,,,,,,,-5.71437,9.13871,-1.73543,50,5.23777,12.45282,-131.02999,-9.74233,-9.85743,29.69437,-16.40957,COR_KNI,RID_RAP,GossStadium,WCL,WCL,20220806-GossStadium-1,4e08d320-15f7-11ed-8402-f795fa0968d1,89.15672,,,8.29391,,,,,,,9371a9a7-d4e5-4067-bb8f-4acf02021cd3,2022-08-07,02:19:06.36,2022-08-06T19:19:06.3687674-07:00,2022-08-07T02:19:06.3687674Z,,v3,,,,"Stafford, Ryan",1000070790,Right,COR_KNI,9f16710e-ba2c-4968-9ad9-95ae96cec323,54.60334,-132.0691,14.84718,5.56864,-9.16811,-8.20478,-2.17723,12.79776,-4.92871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2022-08-06,19:19:22.66,2,2,"Brotherton, Duke",1000069900,Right,COR_KNI,"Muench, Henry",1000072514,Right,RID_RAP,Undefined,1,Top,1,1,0,Cutter,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,79.84818,-1.22474,-4.099002,2294.70504,45.127274,7:30,5.604,2.05271,5.10162,-47.52695,-2.15496,-3.57528,0.48625,-2.11417,73.73254,-9.765044,-4.730001,0.484803,,,,,,,,,,,,0.63126,-0.3076,-1.6625,50,5.45087,8.4304,-115.59321,-4.19282,0.85337,21.71832,-32.58987,COR_KNI,RID_RAP,GossStadium,WCL,WCL,20220806-GossStadium-1,57c53200-15f7-11ed-8402-f795fa0968d1,77.74793,,,6.11563,,,,,,,9371a9a7-d4e5-4067-bb8f-4acf02021cd3,2022-08-07,02:19:22.66,2022-08-06T19:19:22.6609146-07:00,2022-08-07T02:19:22.6609146Z,,v3,,,,"Stafford, Ryan",1000070790,Right,COR_KNI,e77ef0c6-e42a-4126-aff4-3278eaf80269,55.39761,-116.60294,10.85916,5.61058,-2.67766,-16.29494,-2.05352,8.39073,0.42668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2022-08-06,19:19:37.25,2,3,"Brotherton, Duke",1000069900,Right,COR_KNI,"Muench, Henry",1000072514,Right,RID_RAP,Undefined,1,Top,1,2,0,Fastball,Sinker,InPlay,Undefined,FlyBall,Single,0,0,,90.18431,-0.779419,-3.363768,2189.297305,228.057281,1:30,5.52873,2.46593,5.8512,-24.24714,10.34717,10.24882,2.78262,0.19085,82.13434,-5.30892,-1.529351,0.423325,85.83299,23.120673,-10.923468,1275.634399,108.08553,37.73056,-20.43327,291.14172,289.79674,-10.438981,3.504133,-6.2478,5.84937,-2.19853,50,5.45115,7.25282,-130.77439,-2.59668,-10.77409,28.66217,-22.08704,COR_KNI,RID_RAP,GossStadium,WCL,WCL,20220806-GossStadium-1,607466a0-15f7-11ed-8402-f795fa0968d1,89.03904,42.76163,,8.04997,,,,2.42868,2.95219,-0.22916,9371a9a7-d4e5-4067-bb8f-4acf02021cd3,2022-08-07,02:19:37.25,2022-08-06T19:19:37.2572154-07:00,2022-08-07T02:19:37.2572154Z,LineDrive,v3,,,,"Stafford, Ryan",1000070790,Right,COR_KNI,08ba8a0d-5a05-43b3-9f87-1f18eebc3e86,54.64734,-131.78902,14.33109,5.52923,-1.81481,-11.04352,-2.46202,7.63422,-5.38705,181.113085,2.42863,113.67995,-16.68944,3.66415,-0.74003,0.12809,-0.0151,0.00039,0.0001,2.95218,49.43316,-16.64736,1.01839,-0.19598,0.05752,-0.01906,0.00431,-0.0004,-0.22915,-21.93972,3.35172,-0.65416,0.11635,-0.01588,0.00065,0.00035,-6E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
